osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,has_name,distance_band
9611990778,node,40.7627414,-73.9849799,427.3,amenity,restaurant,Sake Bar Hagi,,,restaurant,,,,,japanese;ramen;sushi;yakitori;sake;shochu;cocktails,"Mo-We 17:00-23:00; Th 17:00-00:00; Fr 17:00-01:00; Sa 12:00-15:00,16:00-01:00; Su 12:00-15:00,16:00-23:00",+1-212-956-2429,https://sakebar-hagi.com/,,,,,,West 51st Street,245A,10019,1,400-600m
11675219101,node,40.7568938,-73.9807722,427.4,amenity,fast_food,Carmen's Kitchen,,,fast_food,,,,,latin_american,,,,,,,,,,,,1,400-600m
4151701793,node,40.7606902,-73.9895916,427.5,amenity,restaurant,Sushi of Gari,,,restaurant,,,,,,,,,,,,,,West 46th Street,347,,1,400-600m
5213820731,node,40.7552841,-73.9868258,427.5,amenity,restaurant,The Counter,The Counter,,restaurant,,,,,burger,"Mo-We, Su 11:00-23:00; Th 11:00-24:00; Fr, Sa 11:00-01:00",+1 212-997-6801,https://www.thecounter.com/stores/times-square/32021,,,yes,yes,,Times Square,7,10036,1,400-600m
6008979885,node,40.7589838,-73.9901759,427.6,amenity,cafe,St Kilda Coffee,,,cafe,,,,,,Mo-Fr 07:00-20:00; Sa-Su 08:00-20:00,,,,,,,,,,,1,400-600m
11207266999,node,40.7569386,-73.9807187,428.7,shop,beauty,New You Laser,,beauty,,,,,,,Mo-Sa 10:00-19:00; Su off,+1-212-582-3500,https://www.newyoulasernyc.com/,,,,,2,West 46th Street,45,10036,1,400-600m
11675219100,node,40.7569129,-73.9807375,428.8,shop,tailor,Beyond Bespole Tailor Shop,,tailor,,,,,,,Tu-Fr 09:30-18:30; Sa 10:00-16:00,+1-212-918-1966,https://beyondbespoke.com,,,,,1,,,,1,400-600m
3708656270,node,40.7551923,-73.9865321,429.6,amenity,bicycle_rental,Citi Bike - Broadway & W 41 St,Citi Bike,,bicycle_rental,,,,,,,,https://citibikenyc.com/,yes,,,,,,,,1,400-600m
2610440265,node,40.7621069,-73.9822562,429.6,amenity,atm,Chase,Chase,,atm,,,,,,24/7,,,,,,,,,,,1,400-600m
5425463232,node,40.7553036,-73.9869647,429.6,amenity,restaurant,Ootoya,,,restaurant,,,,,japanese,"Mo-Fr 11:30-14:30, 17:30-22:30; Sa, Su 11:30-15:00, 17:30-22:30",+1-212-704-0833,,,,,,,West 41st Street,141,,1,400-600m
13067936661,node,40.7624706,-73.983143,429.9,amenity,cafe,inerro,,,cafe,,,,,coffee_shop,Mo-Su 07:30-19:00,,https://inerro.co/,limited,,yes,,0,West 52nd Street,1668,10019,1,400-600m
7093921947,node,40.7568805,-73.9807404,430.4,amenity,fast_food,2 Bros. Pizza,,,fast_food,,,,,pizza,,,,,,,,,,,,1,400-600m
2610440240,node,40.7621145,-73.9822506,430.5,amenity,bank,Chase,Chase,,bank,,,,,,Mo-Fr 08:00-18:00; Sa 09:00-15:00,,,,,,,,,,,1,400-600m
266170752,way,40.7558522,-73.9819336,431.3,tourism,hotel,Iroquois New York Hotel,,,,,,hotel,,,,,https://www.iroquoisny.com/,no,,,,,West 44th Street,49,10036,1,400-600m
5891289418,node,40.757554,-73.989917,432.4,amenity,fast_food,McDonald's,McDonald's,,fast_food,,,,,burger,24/7,+1 212-320-2267,https://www.mcdonalds.com/us/en-us/location/39704.html,,,yes,,,8th Avenue,661,10036,1,400-600m
6308405188,node,40.7551246,-73.9863365,432.5,shop,shoes,Foot Locker,Foot Locker,shoes,,,,,,,Mo-Sa 10:00-22:00; Su 11:00-21:00,,https://stores.footlocker.com/ny/newyork/1460-broadway-8155.html,limited,,,,,,,,1,400-600m
3067940109,node,40.7627917,-73.9850724,432.7,amenity,pub,McHale's Pub,,,pub,,,,,,,,http://mchalespub.com/,,,,,,West 51st Street,251,10019,1,400-600m
2717543579,node,40.759611,-73.9800426,433.2,shop,gift,Piq,,gift,,,,,,,,,,limited,,,,,West 50th Street,74,10020,1,400-600m
7093921926,node,40.7579901,-73.9800977,433.3,amenity,pub,Sean's Bar and Kitchen,,,pub,,,,,,,,,yes,,,,,West 48th Street,42,10036,1,400-600m
2717543393,node,40.7590246,-73.9799527,433.8,shop,clothes,Saturdays Football,,clothes,,,,,,,,,https://saturdaysfootball.com,,,,,,West 49th Street,55,10020,1,400-600m
12548036252,node,40.7575147,-73.9802829,434.0,amenity,restaurant,Smash House,,,restaurant,,,,,burger;sandwich;salad,Mo-Th 11:00-20:45; Su 12:30-20:45,,https://www.smashhouseburgers.com/locations/new-york/manhattan-47th-st/,,,,,,West 47th Street,33,10036,1,400-600m
2717543618,node,40.7621496,-73.98224,434.3,amenity,fast_food,Pret A Manger,Pret A Manger,,fast_food,,,,,sandwich,Mo-Th 06:00-23:00; Fr 06:00-24:00; Sa 07:00-24:00; Su 07:00-22:00,+1 212-262-2328,https://www.pret.com/en-us/find-a-pret/787%207th%20avenue/,yes,,yes,no,,7th Avenue,787,10019,1,400-600m
4472637172,node,40.7576139,-73.9802272,434.6,shop,jewelry,Jenny's Engraving & Co.,,jewelry,,,,,,,,+1-212-221-2611,http://www.engravings4u.com,,,,,,West 47th Street,33,10036,1,400-600m
11674339848,node,40.7568615,-73.9806953,434.8,amenity,restaurant,Akdeniz,,,restaurant,,,,,turkish,Mo-Sa 11:00-23:00; Su 15:00-21:00,+1-212-575-2307,https://akdeniz46.com,,,,,,,,,1,400-600m
3708656755,node,40.7552731,-73.9831694,434.8,amenity,bicycle_rental,Citi Bike - W 43 St & 6 Ave,Citi Bike,,bicycle_rental,,,,,,,,https://citibikenyc.com/,,,,,,,,,1,400-600m
12745101154,node,40.7623358,-73.9826318,434.9,shop,antiques,Madison Treasures,,antiques,,,,,,,,,,,,,,,,,,1,400-600m
13709991501,node,40.7626392,-73.9866549,435.9,amenity,restaurant,Don Antonio,,,restaurant,,,,,pizza,,+16467191043,,,,,,,West 50th Street,309,,1,400-600m
2709906280,node,40.7606664,-73.989737,437.2,amenity,nightclub,Swing46,,,nightclub,,,,,,Mo off; Tu-Th 17:00-24:00; Fr-Sa 17:00-01:00; Su 17:00-24:00,+1-212-262-9554,https://swing46.nyc,,,,,,West 46th Street,349,10036,1,400-600m
4402180596,node,40.7626458,-73.9834959,437.9,amenity,pharmacy,Duane Reade,Duane Reade,,pharmacy,,,,,burger,24/7,,,yes,,yes,,,,,,1,400-600m
2709702247,node,40.7549667,-73.9848273,438.0,shop,jewelry,Pandora,Pandora,jewelry,,,,,,,Mo-Sa 10:00-21:00; Su 11:00-20:00,+1-332-255-2509,https://stores.pandora.net/en-us/ny/newyork/pandora-jewelry-us15ee52c8.html,,,,,,West 42nd Street,110,10036,1,400-600m
8729437330,node,40.7549607,-73.9850044,438.1,tourism,artwork,The Guardians: Hero,,,,,,artwork,,,,,,,,,,0,,,,1,400-600m
3708656762,node,40.7606597,-73.9804205,440.0,amenity,bicycle_rental,Citi Bike - W 51 St & 6 Ave,Citi Bike,,bicycle_rental,,,,,,,,https://citibikenyc.com/,,,,,,,,,1,400-600m
11674339847,node,40.7568355,-73.9806333,440.7,amenity,restaurant,Mala Project,,,restaurant,,,,,chinese,Mo-Fr 11:00-21:15; Sa-Su 12:00-21:15,+1-917-261-7520,,,,,,,,,,1,400-600m
5599496976,node,40.7628613,-73.985265,440.7,amenity,cafe,Bibble & Sip,,,cafe,,,,,coffee;coffee_shop;tea;dessert;bakery,"Mo-Fr 07:30-20:00, Sa-Su 10:00-20:00",+1-646-649-5116,,yes,yes,,,,West 51st Street,253,10019,1,400-600m
6615272829,node,40.7562438,-73.9812159,440.8,amenity,restaurant,Valerie,,,restaurant,,,,,american,11:00-02:00,+1 212-302-4545,https://www.valerienewyorkcity.com/,yes,,,,,West 45th Street,45,10036,1,400-600m
266170763,way,40.7559258,-73.981634,441.1,tourism,hotel,Sofitel,Sofitel,,,,,hotel,,,,,http://www.sofitel.com/gb/hotel-2185-sofitel-new-york/index.shtml,,,,,,West 44th Street,45,,1,400-600m
13360795105,node,40.7549317,-73.9852834,441.5,amenity,fast_food,Shake Shack,Shake Shack,,fast_food,,,,,burger,,,,limited,,yes,,,,,,1,400-600m
3708656761,node,40.7622721,-73.9878821,442.2,amenity,bicycle_rental,Citi Bike - W 49 St & 8 Ave,Citi Bike,,bicycle_rental,,,,,,,,https://citibikenyc.com/,,,,,,,,,1,400-600m
5377775121,node,40.7589818,-73.9798508,442.2,shop,bag,Tumi,Tumi,bag,,,,,,,"Mo-Sa 10:00-19:00, Su 11:00-17:00",+1-212-245-7460,https://www.tumi.com/store/0000001000,,,,,,West 49th Street,53,10020,1,400-600m
1706037451,node,40.7555936,-73.982172,442.7,amenity,bar,Forty Four,,,bar,,,,,,,,https://www.royaltonhotel.com/,limited,,,,,West 44th St.,44,,1,400-600m
7093921943,node,40.7566345,-73.9807599,443.9,amenity,fast_food,Subway,Subway,,fast_food,,,,,sandwich,Mo-Fr 08:00-22:00; Sa 09:00-21:00; Su 10:00-20:00,+1 646-799-5388,https://restaurants.subway.com/united-states/ny/new-york/34-36-w-46th-st,yes,,yes,,,West 46th Street,34-36,10036,1,400-600m
13241276870,node,40.7549239,-73.9845337,444.7,amenity,bicycle_rental,Citi Bike - W 42 St & 6 Ave,Citi Bike,,bicycle_rental,,,,,,,,,,,,,,,,,1,400-600m
8751484471,node,40.7549008,-73.985068,444.7,amenity,device_charging_station,,,,device_charging_station,,,,,,,,,,,,,,,,,0,400-600m
8751484555,node,40.7548866,-73.985133,446.3,amenity,device_charging_station,,,,device_charging_station,,,,,,,,,,,,,,,,,0,400-600m
11675219102,node,40.7568339,-73.9805494,446.9,shop,beauty,Red Ruby Nails & Spa,,beauty,,,,,,,,+1-212-302-3698,,,,,,1,,,,1,400-600m
7093921945,node,40.7568086,-73.9805692,446.9,amenity,restaurant,Nino's 46,,,restaurant,,,,,italian,Mo-Fr 11:00-22:00; Sa 16:30-22:30; Su 16:30-22:00,+1-212-719-4015,https://ninos46.com,,,,,,,,,1,400-600m
13701336660,node,40.7590962,-73.9904026,447.1,amenity,parking_entrance,,,,parking_entrance,,,,,,,,,,,,,,,,,0,400-600m
2860089441,node,40.7565881,-73.9807533,447.4,shop,luggage_storage,Schwarz Travel & Storage,,luggage_storage,,,,,,,,+12122902626,http://www.schwartztravel.com/,,,,,,West 46th Street,34,10036,1,400-600m
2717355355,node,40.7627592,-73.9835908,447.6,tourism,hotel,M Social Hotel New York Times Square,,,,,,hotel,,,,+1 212 315 0100,https://www.msocial.com/en/new-york/m-social-new-york/,,,,,33,West 52nd Street,226,10019,1,400-600m
3215276727,node,40.7628801,-73.9859058,447.7,amenity,atm,Bank of America,Bank of America,,atm,,,,,,,,,,,,,,,,,1,400-600m
10244555146,node,40.7565037,-73.9808238,448.0,shop,jewelry,Julio Jewelry Manufacturers Inc,,jewelry,,,,,,,Mo-Fr 08:00-16:00; Sa off; Su off,+1-212-768-3660,https://juliojewelrymanufacturersinc.com,,,,,,West 46th Street,34,10036,1,400-600m
6132778185,node,40.7572519,-73.9802443,448.2,shop,department_store,classic watch inc suite 17,,department_store,,,,,,,,,,,,,,,,,,1,400-600m
6615272807,node,40.7613706,-73.9893085,448.5,leisure,playground,,,,,,,,playground,,,,,,,,,,,,,0,400-600m
6348108284,node,40.7617344,-73.9813076,448.7,tourism,artwork,Young Elephant (1985),,,,,,artwork,,,,,,yes,,,,,,,,1,400-600m
11992944903,node,40.7549704,-73.9838749,449.0,tourism,information,,,,,,,information,,,,,,,,,,,,,,0,400-600m
11872704825,node,40.7548664,-73.985372,449.1,amenity,restaurant,Valbella at the Park,,,restaurant,,,,,italian,,,https://valbellaatthepark.com/,limited,yes,,,0;1,West 42nd Street,126,,1,400-600m
12917458454,node,40.7562131,-73.9811182,449.2,amenity,bar,Lolita,,,bar,,,,,,,,,,,,,,,,,1,400-600m
2709702138,node,40.754876,-73.9846196,449.3,shop,alcohol,Bryant Park Wines,,alcohol,,,,,,,Mo-Sa 10:00-22:00; Su 12:00-21:00,,https://bryantparkwinesnyc.com,,,,,,West 42nd Street,108,10036,1,400-600m
2949598875,node,40.7629376,-73.9853606,449.5,amenity,bank,Bank of America,Bank of America,,bank,,,,,,,,,yes,,,,,,,,1,400-600m
702492597,way,40.7573718,-73.9801578,449.6,tourism,attraction,Diamond District,,,,,,attraction,,,,,,,,,,,,,,1,400-600m
5424133927,node,40.7567716,-73.9896414,449.8,office,it,Microsoft Technology Center,Microsoft,,,it,,,,,Mo-Fr 08:00-18:00,+1-212-245-2100,https://www.microsoft.com/en-us/mtc/locations/newyork.aspx,,,,,,Times Square,11,,1,400-600m
2717543476,node,40.7595169,-73.9798221,449.8,shop,clothes,Gallerie Saint Gui,,clothes,,,,,,,,,,,,,,,West 50th Street,60,10020,1,400-600m
7093921944,node,40.7566081,-73.9806982,449.9,amenity,restaurant,Via Brasil,,,restaurant,,,,,brazilian,,,,yes,,,,,,,,1,400-600m
266170761,way,40.7554052,-73.9823932,450.5,tourism,hotel,Royalton New York,Independent,,,,,hotel,,,,+1 212 869 4400,https://www.royaltonhotel.com/,yes,,,,,West 44th Street,44,10036,1,400-600m
266170669,way,40.7577997,-73.9799504,450.7,amenity,restaurant,Wu Liang Ye,,,restaurant,,,,,chinese,Mo-Su 11:00-21:00,+1 212 398 2308,http://www.wu-liang-ye.com/,,,,yes,,West 48th Street,36,10036,1,400-600m
2717355374,node,40.7629479,-73.985404,450.8,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,05:30-22:00,+1 212-245-8444,https://locations.dunkindonuts.com/en/ny/new-york/850-8th-ave/358138,,,yes,,,8th Avenue,850,10019,1,400-600m
7093921953,node,40.758938,-73.9797471,450.9,shop,chocolate,La Maison du Chocolat,,chocolate,,,,,,,"Mo-Fr 10:30-19:00, Sa-Su 11:00-17:00",+1-212-265-9404,https://www.lamaisonduchocolat.com/en_us/stores/usa/new-york/rockefeller-center,,,,,,West 49th Street,51,10020,1,400-600m
4144668733,node,40.762903,-73.985999,451.5,amenity,bank,Bank of America,Bank of America,,bank,,,,,,,,,yes,,,,,,,,1,400-600m
10151666949,node,40.755372,-73.9877527,451.5,amenity,restaurant,Carnegie Pizza,,,restaurant,,,,,pizza,,,,,,,,,West 41st Street,200,10036,1,400-600m
5026582327,node,40.7605173,-73.9900277,452.3,amenity,restaurant,Becco,,,restaurant,,,,,italian,,+1-212-397-7597,,,,,,,West 46th Street,355,10010,1,400-600m
4278330892,node,40.7628531,-73.9838317,452.4,amenity,restaurant,Gallaghers Steakhouse,,,restaurant,,,,,american;steak_house,Mo-Sa 11:45-23:30; Su 11:45-22:30,+1 212-586-5000,https://gallaghersnysteakhouse.com/,,,,,,West 52nd Street,228,10019,1,400-600m
3246839605,node,40.7548801,-73.9859787,453.1,amenity,restaurant,Ootoya,,,restaurant,,,,,,,,,,,,,,,,,1,400-600m
7093921925,node,40.7578848,-73.9798864,453.4,amenity,fast_food,Five Guys,Five Guys,,fast_food,,,,,burger,11:00-21:30,+1 212-997-1270,https://restaurants.fiveguys.com/36-west-48th-street,no,,yes,,,West 48th Street,36,10036,1,400-600m
6615272815,node,40.7567769,-73.9804939,454.1,amenity,restaurant,Mitr Thai,,,restaurant,,,,,thai,"Mo-Th 11:30-16:00,17:00-22:30; Fr-Sa 11:30-16:00,17:00-23:00; Su 11:30-16:00,17:00-22:30",+1-212-466-6699,https://www.mitrthainyc.com,,,,,,,,,1,400-600m
218327131,way,40.7548157,-73.9851583,454.2,leisure,park,Verizon Plaza,,,,,,,park,,,,,,,,,,,,,1,400-600m
11126165013,node,40.7624184,-73.9878403,454.2,amenity,restaurant,Barking Dog,,,restaurant,,,,,american,08:00-22:00,+1-646-755-8009,https://barkingdognyc.com/,,,,,,West 49th Street,329,10019,1,400-600m
6615272814,node,40.7615008,-73.9892854,456.0,amenity,fountain,,,,fountain,,,,,,,,,,,,,,,,,0,400-600m
266113539,way,40.7614489,-73.9893455,456.3,leisure,park,Ramone Aponte Park,,,,,,,park,,,,,,,,,,,,,1,400-600m
5982231987,node,40.7592667,-73.9797041,456.3,shop,gift,Top of the Rock Shop,,gift,,,,,,,,,,,,,,,,,,1,400-600m
6615272823,node,40.756182,-73.9810387,456.5,amenity,cafe,Manhattan,,,cafe,,,,,,,,,limited,,,,,,,,1,400-600m
6611254406,node,40.7559916,-73.9812639,457.1,tourism,hotel,Club Quarter Hôtel,,,,,,hotel,,,,,,yes,,,,,,,,1,400-600m
10158132117,node,40.7551463,-73.9873113,457.1,amenity,restaurant,Yard House,Yard House,,restaurant,,,,,american,,,https://www.yardhouse.com/locations/ny/new-york/new-york-city-times-square/8389,,,,,,7th Avenue,575,,1,400-600m
3574404393,node,40.7591117,-73.9905291,457.9,amenity,car_rental,Alamo,Alamo,,car_rental,,,,,,,+1-888-826-6893,https://www.alamo.com/en_US/car-rental/locations/location-details/US/NYCC71-manhattan-w-44th-st.html,,,,,,West 44th Street,332,10036,1,400-600m
5978510504,node,40.7630158,-73.9853514,458.1,amenity,restaurant,Roma Pizza,,,restaurant,,,,,pizza,,,,yes,,,,,8th Avenue,852,10019,1,400-600m
368043739,node,40.7555187,-73.9819926,458.1,office,association,Association of the Bar of the City of New York,,,,association,,,,,,,https://www.nycbar.org/,yes,,,,,West 44th Street,42,10036,1,400-600m
6223911885,node,40.7629409,-73.984028,458.3,amenity,restaurant,Victor’s Café,,,restaurant,,,,,,,+1-212-586-7714,,,,,,,,,10019,1,400-600m
6052834698,node,40.7591424,-73.9796681,458.3,tourism,attraction,NBC Studios,,,,,,attraction,,,,,,,,,,,,,,1,400-600m
2717223355,node,40.7552899,-73.9877307,458.5,shop,gift,I Love NY Gifts,I Love NY Gifts,gift,,,,,,,,,,,,,,0,7th Avenue,570,10018,1,400-600m
9315946320,node,40.7548045,-73.9844463,458.7,shop,watches,Bucherer,Bucherer,watches,,,,,,,"Mo-We,Fr-Sa 10:00-18:00; Th 10:00-19:00; Su 12:00-18:00",+1-212-278-8041,https://www.tourneau.com/store?StoreID=64,,,,,,6th Avenue,1095,10036,1,400-600m
8751484561,node,40.7547722,-73.9851681,459.0,amenity,device_charging_station,,,,device_charging_station,,,,,,,,,,,,,,,,,0,400-600m
266155266,way,40.7630106,-73.9845246,459.6,amenity,theatre,Neil Simon Theater,,,theatre,,,,,,,,http://www.neilsimontheatre.com/,,,,,,West 52nd Street,250,10019,1,400-600m
9094620024,node,40.7629436,-73.986239,459.7,amenity,bar,Dolly Varden,,,bar,,,,,,,,,,,,,,,,,1,400-600m
8751484562,node,40.7547612,-73.9852513,460.4,amenity,device_charging_station,,,,device_charging_station,,,,,,,,,,,,,,,,,0,400-600m
1948123002,node,40.7629935,-73.9842271,461.1,amenity,theatre,Lucky Cheng's,,,theatre,,,,,asian,,,http://www.luckychengsnewyork.com,yes,,,,,,,,1,400-600m
2610440247,node,40.7625486,-73.9824969,461.2,amenity,pub,Rosie O'Grady's Saloon,,,pub,,,,,,,,https://www.rosieogradys.com/,yes,,,,,7th Avenue,800,10019,1,400-600m
266143301,way,40.7554097,-73.9880764,462.0,tourism,hostel,Equity Point,,,,,,hostel,,,,,,,,,,,West 41st Street,206,10018,1,400-600m
5224940635,node,40.7593699,-73.9905606,462.9,amenity,restaurant,Thai Kitchen,,,restaurant,,,,,thai,,,,,,,,,West 44th Street,339,,1,400-600m
13731188445,node,40.7576543,-73.990345,463.0,amenity,fast_food,Dunkin',Dunkin',,fast_food,,,,,donut;coffee_shop,,,,,,yes,,,,,,1,400-600m
282065776,way,40.7564589,-73.9806445,463.2,tourism,hotel,Hilton Garden Inn,Hilton Garden Inn,,,,,hotel,,,,,https://www.hilton.com/en/hotels/nycargi-hilton-garden-inn-new-york-times-square-north/,,,,,,West 46th Street,30,10036,1,400-600m
11872731412,node,40.7547339,-73.9854024,463.9,amenity,fast_food,Shake Shack,Shake Shack,,fast_food,,,,,burger,Mo-Su 10:30-23:00,+1-646-517-6142,https://shakeshack.com/location/bryant-park-ny#/,,,yes,yes,,West 42nd Street,120,10036,1,400-600m
13151596906,node,40.7630699,-73.9853223,464.0,amenity,fast_food,Chipotle,Chipotle,,fast_food,,,,,mexican,,,,,,yes,,,,,,1,400-600m
262576692,way,40.7625678,-73.9877295,464.1,amenity,fountain,,,,fountain,,,,,,,,,,,,,,,,,0,400-600m
266143337,way,40.7554972,-73.9883023,464.7,amenity,theatre,Nederlander Theatre,,,theatre,,,,,,,,,,,,,,West 41st Street,208,10018,1,400-600m
5026600021,node,40.7605821,-73.9901543,465.0,amenity,restaurant,Lattanzi,,,restaurant,,,,,italian,,+1-212-315-0980,,,,,,,West 46th Street,361,10036,1,400-600m
2717543399,node,40.7594298,-73.979618,465.5,shop,jewelry,Louis Martin Jewelers,,jewelry,,,,,,,,,,limited,,,,,West 50th Street,54,10020,1,400-600m
11872590937,node,40.7548345,-73.9864878,466.9,shop,bakery,Paris Baguette,Paris Baguette,bakery,cafe,,,,,,"Mo, We-Su 06:00-00:00; Tu 07:00-22:00",+1 516-595-0404,https://parisbaguette.com,limited,,,,,Broadway,1450,,1,400-600m
10800150639,node,40.7547138,-73.9855296,466.9,amenity,restaurant,Carrot Express,,,restaurant,,,,,,Mo-Th 10:00-20:00; Fr 10:00-19:00; Sa-Su 11:00-17:00,+1 646-455-0400,https://carrotexpress.com,limited,,yes,yes,,West 41st Street,135,10036,1,400-600m
13731188444,node,40.7576749,-73.9904029,467.0,shop,supermarket,Aldi,Aldi,supermarket,,,,,,,,,,,,,,,,,,1,400-600m
10268944191,node,40.7548585,-73.9866098,467.0,leisure,outdoor_seating,,,,,,,,outdoor_seating,,,,,,,,,,,,,0,400-600m
2611782750,node,40.7602642,-73.9798528,467.3,shop,clothes,Brooks Brothers,Brooks Brothers,clothes,,,,,,,Mo-Fr 08:00-21:00; Sa 09:00-20:00; Su 10:00-19:00,+1 212-247-9374,https://www.brooksbrothers.com,limited,,,,,Avenue of the Americas,1270,10020,1,400-600m
12917522707,node,40.756518,-73.9805238,467.7,amenity,restaurant,Chazz Palminteri,,,restaurant,,,,,italian,,,,,,,,,,,,1,400-600m
6672695800,node,40.7591482,-73.9906592,469.0,amenity,car_rental,National,National,,car_rental,,,,,,,,,,,,,,,,,1,400-600m
266143309,way,40.7556116,-73.9886087,470.2,tourism,hotel,Hampton,Hampton,,,,,hotel,,,,+1 212-221-1188,https://www.hilton.com/en/hotels/nycffhx-hampton-manhattan-times-square-central/,,,,,,West 41st Street,220,10018,1,400-600m
6436744368,node,40.7546734,-73.9853284,470.4,tourism,artwork,The Guardians: Superhero,,,,,,artwork,,,,,,,,,,,,,,1,400-600m
9283609979,node,40.763131,-73.985279,470.7,amenity,fast_food,Dig,Dig,,fast_food,,,,,regional,Mo-Su 11:00-22:00,+1-212-335-2106,https://www.diginn.com/,,,yes,,,8th Avenue,856,10019,1,400-600m
11872686042,node,40.7546747,-73.9854692,470.9,leisure,fitness_centre,Equinox,Equinox,,,,,,fitness_centre,,,,,,,,,,,,,1,400-600m
13701336661,node,40.7592123,-73.9906786,471.1,amenity,parking_entrance,,,,parking_entrance,,,,,,,,,,,,,,,,,0,400-600m
6615272827,node,40.7561133,-73.9808717,472.1,amenity,fast_food,Chipotle,Chipotle,,fast_food,,,,,mexican,,+1 212-391-2081,https://locations.chipotle.com/ny/new-york/25-w-45th-st,yes,,yes,,,West 45th Street,25,10036,1,400-600m
2717543381,node,40.7593907,-73.9795264,472.6,shop,chocolate,Godiva Chocolatier,Godiva Chocolatier,chocolate,,,,,,,Mo-Th 09:00-21:00; Fr-Sa 09:00-22:00; Su 10:00-20:00,+12123991875,,,,,,,West 50th Street,52,10112,1,400-600m
8808753152,node,40.7554476,-73.9818089,473.5,amenity,dentist,Bright Smile Design Dental,,,dentist,,,,,,Mo-Fr 09:00-18:00,,https://www.brightsmiledesign.com,,,,,,West 44th Street,36,,1,400-600m
7047004787,node,40.7606026,-73.9902545,473.6,amenity,restaurant,Hold Fast,,,restaurant,,,,,,,,,,,,,,,,10036,1,400-600m
7093921942,node,40.7566965,-73.9802852,473.8,amenity,fast_food,Pizza Foto,,,fast_food,,,,,pizza,10:30-02:00,,,yes,,yes,yes,0,West 46th Street,31,10036,1,400-600m
12122366594,node,40.7560001,-73.9892319,474.4,amenity,conference_centre,The Times Center,,,conference_centre,,,,,,,+1 212-556-4288,https://www.thetimescenter.com/,yes,,,,,West 41st Street,242,10018,1,400-600m
11399352956,node,40.755166,-73.9878258,474.5,shop,gift,New York Gifts & Luggage,,gift,,,,,,,,,,,,,,,,,,1,400-600m
3759225465,node,40.7555778,-73.9815595,474.8,office,yes,New York Yacht Club,,,,yes,,,,,,,https://nyyc.org/,,,,,,West 44th Street,37,10036,1,400-600m
265320185,way,40.7595565,-73.9906766,475.3,tourism,hotel,Ramada,Ramada,,,,,hotel,,,,+1 212-767-0223,https://www.wyndhamhotels.com/ramada/new-york-new-york/ramada-new-york-times-square-west/overview,yes,,,,,West 44th Street,343,10036,1,400-600m
13030609836,node,40.7631549,-73.9856975,475.8,amenity,parking_entrance,,,,parking_entrance,,,,,,,,,,,,,,,,,0,400-600m
5357529822,node,40.7570813,-73.9902127,475.8,shop,bakery,Carlo’s Bakery,,bakery,,,,,,,Mo-Su 07:30-00:00,+1 646-590-3783,https://www.carlosbakery.com/,,,,,,,,10018,1,400-600m
13151596908,node,40.763179,-73.9852413,476.0,shop,yes,Hashi Market,,yes,,,,,,,Mo-Th 9:00-23:00; Fr-Su 09:00-00:00,,,,,,,,,,,1,400-600m
10552881680,node,40.7614441,-73.9896457,476.0,shop,gift,Delphinium Home,,gift,,,,,,,Mo-Sa 11:30-19:30; Su 11:30-18:30,+1-212-333-7732,https://www.delphiniumhome.com/,no,,,,,West 47th Street,353,,1,400-600m
10616997403,node,40.7564887,-73.9897742,476.3,shop,coffee,Bluestone Lane,,coffee,,,,,,,,,,,,,,,,,,1,400-600m
265338415,way,40.7627597,-73.987573,477.1,amenity,theatre,New World Stages,,,theatre,,,,,,,,https://newworldstages.com/,,,,,,West 50th Street,340,10019,1,400-600m
4665840837,node,40.7546279,-73.9845292,477.5,shop,supermarket,Whole Foods Market,Whole Foods Market,supermarket,,,,,,,Mo-Su 08:00-22:00,+1 917-728-5700,https://www.wholefoodsmarket.com/stores/bryantpark,yes,,,,,Avenue of the Americas,1095,10036,1,400-600m
3577940193,node,40.7631875,-73.9847037,477.9,amenity,restaurant,Russian Samovar Restaurant and Piano Bar,,,restaurant,,,,,russian,Mo 17:00-02:00; Tu-Th 12:00-02:00; Fr-Su 12:00-04:00,+1-212-757-0168,https://www.russiansamovar.com/,yes,,,,,West 52nd Street,256,,1,400-600m
6795570587,node,40.762047,-73.981225,478.5,shop,wine,Aldo Sohn Wine Bar,,wine,,,,,,,,,,,,,,,West 52nd Street,151,10019,1,400-600m
7093921924,node,40.757792,-73.9796085,478.7,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,+1 646-860-8626,https://www.starbucks.com/store-locator/store/1018081/48th-btwn-5th-6th-28-west-48th-street-new-york-ny-100361804-us,yes,,yes,,,West 48th Street,28,10036,1,400-600m
8757557471,node,40.7613876,-73.980456,479.1,amenity,restaurant,Mastro's,,,restaurant,,,,,,,,https://www.mastrosrestaurants.com/location/mastros-steakhouse-new-york,,,,,,,,,1,400-600m
6799000856,node,40.7553333,-73.9819007,479.5,amenity,clinic,Sports Injury & Pain Management Clinic of New York,,,clinic,,,,,,Mo-Fr 09:00-20:00,+1-646-462-4419,https://www.sportspainmanagementnyc.com,,,,,,West 44th Street,36,10036,1,400-600m
