location,osm_id,name,lat,lon,label,distance_m,lot_area_sqft,highway_type,lanes,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,res_ratio,com_ratio,median_income,assess_per_sqft,year_built,pedestrian_rank,pedestrian_category,dist_subway_m,shops_within_100m,population_density,shop_mix_entropy
west_side,1303316713,,40.7880955,-73.9764563,food_drink,25.1,21925.0,primary,4.0,30.7,171.3,186.7,196.4,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,14.18,27,9200,1.4652127826443817
west_side,1821015958,Broad Nosh Bagel,40.7879675,-73.9764443,food_drink,25.1,21925.0,primary,4.0,33.3,171.2,198.9,182.9,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,21.43,26,9200,1.4853713127232813
west_side,1825853231,Citibank,40.7880317,-73.9763655,services,25.1,21925.0,secondary,4.0,38.4,173.1,197.0,187.0,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,11.78,27,9200,1.4787896437495645
west_side,1825853218,Citibank,40.7880383,-73.9763608,services,25.1,21925.0,secondary,4.0,38.7,172.3,196.7,187.6,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,10.95,27,9200,1.4787896437495645
west_side,1288600479,,40.7886088,-73.9765,food_drink,38.7,30349.0,primary,4.0,24.1,131.5,142.1,251.4,0.8612040133779264,0.1387959866220735,171250.0,2382.083429437543,1987.0,2,high,21.16,25,10125,1.5099330495546366
west_side,11949550422,Juice Generation,40.7882001,-73.976958,food_drink,63.4,22950.0,primary,4.0,7.9,161.2,154.6,225.8,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,20.34,25,9200,1.485607217361703
west_side,11949550424,Safta's,40.7882908,-73.976882,food_drink,63.4,22950.0,primary,4.0,12.0,173.1,148.8,231.4,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,9.06,25,9200,1.5020715467884131
west_side,2758709704,Jeffrey Stein Salon,40.7882446,-73.9769207,services,63.4,22950.0,primary,4.0,9.6,167.1,151.7,228.5,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,14.67,26,9200,1.5020715467884131
west_side,2297514213,Upper 90 Soccer,40.7884138,-73.9771822,services,63.4,6130.0,secondary,4.0,22.0,173.0,125.1,255.9,1.0,0.0,173490.0,546.9004893964111,1910.0,2,high,26.17,23,9200,1.4795044539985425
west_side,2312065745,Sogno Pizza,40.7881539,-73.9769967,food_drink,63.4,22950.0,primary,4.0,10.2,155.1,157.8,223.1,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,26.31,26,9200,1.5033800354050555
west_side,1821015965,The Crossbar,40.7883801,-73.977098,food_drink,63.4,6130.0,secondary,4.0,14.9,172.6,131.5,249.0,1.0,0.0,173490.0,546.9004893964111,1910.0,2,high,18.69,25,9200,1.470587486819684
west_side,2312065720,Millennium Smoke & News,40.7880901,-73.9770502,retail,63.4,22950.0,primary,4.0,16.8,146.7,162.6,219.7,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,34.62,27,9200,1.502329266481479
west_side,11563331772,Tend,40.7887241,-73.9757894,services,66.7,67675.0,residential,1.0,29.5,82.1,185.6,252.6,0.8833085463409763,0.1166914536590237,171250.0,1628.222135205024,1920.0,3,medium,55.93,17,10125,1.4954669363630375
west_side,11662303368,Optyx,40.7890752,-73.9755044,services,81.3,20142.0,primary,4.0,26.9,36.3,195.7,291.0,0.8364654316719271,0.1635345683280729,122287.0,2323.279714030384,1984.0,2,high,69.6,22,8652,1.459309825630404
west_side,1825853232,Bank of America,40.7889553,-73.9755886,services,81.3,20142.0,residential,1.0,37.6,51.4,192.2,277.6,0.8364654316719271,0.1635345683280729,122287.0,2323.279714030384,1984.0,3,medium,62.72,20,8652,1.4932162877956363
west_side,2758752391,Hotel Belnord,40.788788,-73.9752734,services,81.3,6294.0,residential,1.0,64.3,63.6,223.1,260.3,0.0,1.0,122287.0,1118.7082936129648,1895.0,3,medium,90.23,19,8652,1.502329266481479
west_side,2297755495,Toscana Shoe Repair,40.7878108,-73.97659,services,92.0,21925.0,primary,4.0,34.1,150.8,207.4,172.8,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,42.74,27,9200,1.5198848242885623
west_side,2297755493,French Roast,40.7876494,-73.9767024,food_drink,92.0,21925.0,residential,,47.1,132.7,219.2,162.7,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,62.88,27,9200,1.5190144735150726
west_side,11433320382,Broadway Chemists,40.7877812,-73.9766103,services,92.0,21925.0,primary,4.0,36.0,147.4,209.4,170.8,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,46.41,27,9200,1.5269931800193666
west_side,2592129908,Han Dynasty,40.7875393,-73.9764459,food_drink,92.0,2043.0,residential,,66.3,145.7,233.3,140.6,0.8571428571428571,0.1428571428571428,163500.0,1069.8237885462554,1910.0,3,medium,66.04,36,8010,1.5206178114026545
west_side,11433320383,Ernesto's Jewelry,40.7878379,-73.9765673,retail,92.0,21925.0,primary,4.0,32.9,154.1,205.7,174.5,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,39.18,26,9200,1.508071889334157
west_side,11433320381,Nailology Spa,40.7877439,-73.9766407,services,92.0,21925.0,primary,4.0,38.6,142.9,211.9,168.6,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,51.27,28,9200,1.5333202623350588
west_side,2592130001,Eléa,40.7875985,-73.9766092,food_drink,92.0,2043.0,residential,,54.7,136.4,227.6,153.6,0.8571428571428571,0.1428571428571428,173490.0,1069.8237885462554,1910.0,3,medium,64.02,32,9200,1.5201016777288905
west_side,2758662004,Belleclaire Cleaners,40.7877043,-73.9766614,services,92.0,21925.0,residential,,42.1,139.0,215.1,165.8,0.95776830849406,0.0422316915059398,173490.0,1471.340935005701,1903.0,2,high,55.89,27,9200,1.5236121855444196
west_side,12204681777,Broadway Grill,40.7889327,-73.9761921,food_drink,103.8,30349.0,primary,4.0,43.0,89.3,145.1,279.9,0.8612040133779264,0.1387959866220735,171250.0,2382.083429437543,1987.0,3,medium,15.24,19,10125,1.460866763688284
west_side,9547662381,CVS Pharmacy,40.7879413,-73.9751099,services,111.1,67675.0,secondary,4.0,31.7,158.5,208.9,169.6,0.8833085463409763,0.1166914536590237,122287.0,1628.222135205024,1920.0,2,high,92.91,23,8652,1.4507033221253254
west_side,9690528727,NYC Wine & Spirits,40.7891674,-73.9761332,retail,118.5,9064.0,residential,2.0,42.8,73.9,141.8,304.8,0.8925619834710744,0.1074380165289256,171250.0,464.1493821712268,1900.0,3,medium,22.96,16,10125,1.427497507594495
west_side,2443892136,Neet Cleaners,40.7892428,-73.976363,services,118.5,3525.0,residential,2.0,60.1,91.0,121.2,316.6,0.5835632933620992,0.4164367066379008,171250.0,881.3617021276596,1950.0,3,medium,24.6,15,10125,1.3914372992027793
west_side,11949550421,Landmark Cleaners,40.7880621,-73.9770736,services,129.7,22950.0,primary,4.0,20.1,143.0,164.7,218.2,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,38.27,27,9200,1.502329266481479
west_side,2312065723,Broadway Farm,40.7879142,-73.9771918,retail,129.7,22950.0,primary,4.0,35.5,123.8,177.2,211.3,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,57.44,27,9200,1.5291423143411325
west_side,11949550419,Blank Street Coffee,40.7880325,-73.9770984,food_drink,129.7,22950.0,primary,4.0,23.7,139.1,167.1,216.8,0.0,1.0,173490.0,475.3921568627451,1902.0,2,high,42.15,27,9200,1.505564872802658
west_side,2758662037,Variazioni,40.7875966,-73.9753393,retail,135.3,25541.0,secondary,4.0,12.4,196.1,180.5,128.2,0.9625872609623576,0.0374127390376423,163500.0,1406.7851689440508,1931.0,2,high,99.16,28,8010,1.4816345324303892
west_side,2451205736,Mitchell's Wines & Liquors,40.7877165,-73.9755513,retail,135.3,25541.0,secondary,4.0,19.1,184.0,200.7,139.9,0.9625872609623576,0.0374127390376423,163500.0,1406.7851689440508,1931.0,2,high,76.89,35,8010,1.495159479555767
west_side,2123313752,Key Food,40.7874676,-73.9754343,retail,135.3,7152.0,primary,3.0,28.2,210.8,171.9,112.9,0.9707769760353676,0.0292230239646324,163500.0,1181.1870805369128,1929.0,2,high,102.45,29,8010,1.4645509836152406
west_side,11662391085,Young Cleaners,40.7876526,-73.9753938,services,135.3,25541.0,secondary,4.0,8.4,190.0,188.2,133.7,0.9625872609623576,0.0374127390376423,163500.0,1406.7851689440508,1931.0,2,high,91.82,28,8010,1.4886195242911802
west_side,2451205652,Barney Greengrass,40.7879651,-73.9745536,food_drink,135.5,12250.0,primary,2.0,35.8,167.1,202.3,188.5,0.9317499317499316,0.0682500682500682,122287.0,1117.65306122449,1918.0,2,high,136.23,17,8652,1.4604846813131114
west_side,11532552940,Panera Bread,40.7875103,-73.9775627,food_drink,143.7,9975.0,primary,4.0,44.9,69.1,215.8,203.9,0.968697176485319,0.031302823514681,173490.0,1306.2857142857142,1920.0,2,high,111.91,26,9200,1.5176818257941462
west_side,8709397335,Naya,40.7876752,-73.9774262,food_drink,143.7,9975.0,residential,,55.5,90.8,198.9,206.1,0.968697176485319,0.031302823514681,173490.0,1306.2857142857142,1920.0,3,medium,90.28,31,9200,1.5309436156485985
west_side,12204681782,CBD Boutique,40.7876266,-73.9774585,retail,143.7,9975.0,primary,4.0,51.4,84.8,203.9,204.7,0.968697176485319,0.031302823514681,173490.0,1306.2857142857142,1920.0,3,medium,96.31,30,9200,1.512650841717142
west_side,1290142429,,40.7893493,-73.9754336,food_drink,146.3,20142.0,primary,4.0,19.5,11.9,197.6,286.9,0.8364654316719271,0.1635345683280729,171250.0,2323.279714030384,1984.0,3,medium,83.59,19,10125,1.4391483044845823
west_side,5855867929,CityMD,40.78936,-73.9752933,services,146.3,20142.0,residential,,31.1,0.0,209.4,275.0,0.8364654316719271,0.1635345683280729,122287.0,2323.279714030384,1984.0,3,medium,94.84,23,8652,1.395098026237173
west_side,2758752411,La Farine,40.7892265,-73.9754011,food_drink,146.3,20142.0,primary,4.0,22.2,17.4,201.6,285.4,0.8364654316719271,0.1635345683280729,171250.0,2323.279714030384,1984.0,2,high,81.26,23,10125,1.4564064519519933
west_side,2129919007,Dunkin',40.7874464,-73.9749495,food_drink,159.9,3065.0,primary,3.0,33.2,214.7,152.4,122.0,0.6709730986383261,0.3290269013616738,163500.0,1451.3014681892332,1986.0,2,high,135.44,25,8010,1.4911777862868738
west_side,2361025940,Kenny Styling,40.7872676,-73.9750781,services,159.9,3065.0,primary,3.0,53.1,233.4,138.0,99.4,0.6709730986383261,0.3290269013616738,163500.0,1451.3014681892332,1986.0,2,high,139.47,27,8010,1.487012432217876
west_side,11662423396,86th St. Convenience,40.7873901,-73.974989,retail,159.9,3065.0,primary,3.0,40.0,220.5,147.6,114.9,0.6709730986383261,0.3290269013616738,163500.0,1451.3014681892332,1986.0,2,high,136.52,26,8010,1.4784443328399108
west_side,2758274710,Beau Eyelash Studio,40.7873317,-73.9750299,services,159.9,3065.0,primary,3.0,47.1,226.6,142.8,107.6,0.6709730986383261,0.3290269013616738,163500.0,1451.3014681892332,1986.0,2,high,137.82,25,8010,1.4848629979205517
west_side,2158425800,TD Bank,40.7896095,-73.9750965,services,160.8,17624.0,residential,,18.8,32.3,207.5,258.1,0.9394326308568944,0.0605673691431055,122287.0,1482.025930549251,1915.0,3,medium,122.49,25,8652,1.4380803058843123
west_side,8699239262,Apple Nail Spa,40.7894123,-73.9759563,services,183.8,10071.0,primary,4.0,29.0,56.1,153.4,330.0,0.814834588616646,0.185165411383354,171250.0,1044.414655942806,1920.0,2,high,53.42,18,10125,1.4101906085105846
west_side,12195829077,The Fashion Class,40.7895066,-73.9758858,services,183.8,10071.0,primary,4.0,31.1,52.5,159.4,324.4,0.814834588616646,0.185165411383354,171250.0,1044.414655942806,1920.0,3,medium,65.4,19,10125,1.4009934786687808
west_side,8699239264,Mimi's Pizza,40.7895392,-73.975853,food_drink,183.8,10071.0,primary,4.0,32.5,51.2,162.4,321.6,0.814834588616646,0.185165411383354,171250.0,1044.414655942806,1920.0,3,medium,69.96,19,10125,1.3984610270106803
west_side,2759080405,Jeffrey's Manhattan Eyeland,40.7894575,-73.9759169,services,183.8,10071.0,primary,4.0,29.1,53.6,156.7,327.0,0.814834588616646,0.185165411383354,171250.0,1044.414655942806,1920.0,2,high,59.43,18,10125,1.3958301562928708
west_side,2758752421,560 NY Mini Market,40.7885589,-73.9746089,retail,187.1,3992.0,residential,1.0,100.7,106.1,180.1,228.7,0.0,1.0,122287.0,388.9028056112225,1920.0,2,high,130.41,15,8652,1.4951664994923497
west_side,13030607855,Organic Snacks Store,40.7886479,-73.974536,food_drink,187.1,2650.0,primary,3.0,111.0,101.7,171.9,222.4,0.8811881188118812,0.1188118811881188,122287.0,481.5849056603773,1905.0,2,high,138.92,16,8652,1.5100027572690506
west_side,13030607845,Takeda,40.7886861,-73.9745181,food_drink,187.1,2600.0,primary,3.0,115.4,99.4,169.6,220.9,0.8,0.2,122287.0,630.6923076923077,1910.0,2,high,141.64,18,8652,1.5146134969347105
west_side,7159496528,Indian Tanpura,40.7886183,-73.97456,food_drink,187.1,2650.0,primary,3.0,107.6,103.0,174.6,224.4,0.8811881188118812,0.1188118811881188,122287.0,481.5849056603773,1905.0,2,high,136.06,15,8652,1.509209059329057
west_side,5984450685,Amelie Wine Bar,40.7887162,-73.9744949,food_drink,187.1,2600.0,primary,3.0,116.4,98.2,167.2,219.1,0.8,0.2,122287.0,630.6923076923077,1910.0,2,high,144.57,17,8652,1.518981310534532
west_side,2758640929,AMC Loews 84th Street 6,40.7867861,-73.9774328,services,187.5,19607.0,residential,,46.2,54.4,267.2,160.2,0.0,1.0,173490.0,333.5696434946703,1983.0,4,low,176.88,24,9200,1.5249113368186809
west_side,2758287015,Hudson & Charles,40.7881722,-73.974405,food_drink,198.2,12250.0,residential,1.0,61.7,151.8,179.7,214.7,0.9317499317499316,0.0682500682500682,122287.0,1117.65306122449,1918.0,2,high,144.54,10,8652,1.4792659184857797
west_side,5740858021,The Granola Bar,40.7880284,-73.9745068,food_drink,198.2,12250.0,primary,2.0,43.7,162.2,195.2,196.5,0.9317499317499316,0.0682500682500682,122287.0,1117.65306122449,1918.0,2,high,138.41,16,8652,1.4681773212788292
west_side,2443892164,Key Food,40.7899067,-73.9756025,retail,198.5,13679.0,primary,4.0,34.8,66.1,190.2,303.6,0.9635324864766304,0.0364675135233696,171250.0,738.9355947072154,1924.0,2,high,115.7,20,10125,1.476097176641546
west_side,2299050668,Flowers on the Park,40.7871817,-73.9756327,retail,202.3,7152.0,residential,,63.9,201.9,156.5,80.6,0.9707769760353676,0.0292230239646324,163500.0,1181.1870805369128,1929.0,2,high,118.31,29,8010,1.4632143115435874
west_side,11687383363,Chris Dasig Salon,40.7873875,-73.975481,services,202.3,7152.0,primary,3.0,37.9,218.1,166.5,103.6,0.9707769760353676,0.0292230239646324,163500.0,1181.1870805369128,1929.0,2,high,106.39,28,8010,1.4840823660379772
west_side,2758662032,QQ Nails & Spa,40.7873521,-73.9755132,services,202.3,7152.0,primary,3.0,42.6,214.7,164.8,99.5,0.9707769760353676,0.0292230239646324,163500.0,1181.1870805369128,1929.0,2,high,107.77,29,8010,1.4840823660379772
west_side,10093620517,Ample Hills Creamery,40.7873074,-73.9755446,food_drink,202.3,7152.0,primary,3.0,48.2,211.2,162.4,94.4,0.9707769760353676,0.0292230239646324,163500.0,1181.1870805369128,1929.0,2,high,110.23,29,8010,1.4840823660379772
west_side,11662311275,Metropolitan Pediatrics,40.7892117,-73.9768082,services,204.6,7571.0,residential,2.0,74.4,128.6,85.6,323.2,0.0,1.0,171250.0,313.65077268524635,1902.0,3,medium,45.53,10,10125,1.4688052348799363
west_side,11532552942,Playa Bowls,40.7874353,-73.9776306,food_drink,209.8,14000.0,primary,4.0,43.4,59.0,223.7,204.0,0.972580902279611,0.0274190977203889,173490.0,1145.7642857142855,1915.0,2,high,122.01,25,9200,1.5212821048983522
west_side,11532552941,Baked by Melissa,40.7873816,-73.9776772,food_drink,209.8,14000.0,primary,4.0,43.5,51.9,229.5,204.3,0.972580902279611,0.0274190977203889,173490.0,1145.7642857142855,1915.0,2,high,129.15,25,9200,1.5259619178784931
west_side,2758662008,New Kam Lai,40.7869241,-73.9758011,food_drink,215.9,4433.0,residential,,95.9,186.8,148.1,55.0,0.8737373737373737,0.1262626262626262,163500.0,993.6950146627566,1900.0,2,high,139.41,34,8010,1.4701566425708743
west_side,7161597624,Broadway Family Pharmacy,40.7868241,-73.9758659,services,215.9,4000.0,primary,3.0,104.0,182.2,146.5,47.3,0.8571428571428571,0.1428571428571428,163500.0,679.3875,1910.0,2,high,148.66,33,8010,1.4674914979296472
west_side,7161597623,Kitaro Sushi,40.7868795,-73.9758248,food_drink,215.9,4000.0,primary,3.0,101.2,185.1,146.9,51.2,0.8571428571428571,0.1428571428571428,163500.0,679.3875,1910.0,2,high,143.59,35,8010,1.4645583007644285
west_side,2758662014,Angel Nail Spa,40.7869493,-73.9757786,services,215.9,4433.0,residential,,92.5,188.6,148.2,57.1,0.8737373737373737,0.1262626262626262,163500.0,993.6950146627566,1900.0,2,high,137.32,33,8010,1.4728863314350558
west_side,2758662020,New Grean Leaf Deli,40.7869829,-73.9757576,food_drink,215.9,4433.0,residential,,88.4,190.3,149.1,60.2,0.8737373737373737,0.1262626262626262,163500.0,993.6950146627566,1900.0,2,high,134.36,33,8010,1.480303360036161
west_side,10537056865,Weill Cornell Medicine Primary Care,40.786993,-73.9780184,services,224.8,11425.0,primary,4.0,16.5,0.0,267.1,213.8,0.0,1.0,173490.0,689.3566739606127,1931.0,4,low,181.01,20,9200,1.5055216445606678
west_side,11590982954,Madison Reed,40.7868862,-73.9780671,services,224.8,11425.0,primary,4.0,8.8,12.6,256.9,214.8,0.0,1.0,173490.0,689.3566739606127,1931.0,2,high,193.27,21,9200,1.4889838999741714
west_side,1821015975,5 Napkin Burger,40.7870645,-73.9779334,food_drink,224.8,11425.0,residential,,24.4,10.7,265.0,209.3,0.0,1.0,173490.0,689.3566739606127,1931.0,4,low,170.48,19,9200,1.513870248126241
west_side,2758709691,Maison Pickle,40.7870205,-73.9779679,food_drink,224.8,11425.0,residential,,19.2,5.2,270.0,210.6,0.0,1.0,173490.0,689.3566739606127,1931.0,4,low,176.17,19,9200,1.5229320406896163
west_side,8709397332,Basics Plus,40.7869393,-73.9780278,retail,224.8,11425.0,primary,4.0,11.1,6.0,263.0,213.0,0.0,1.0,173490.0,689.3566739606127,1931.0,2,high,186.51,22,9200,1.492450262446618
west_side,11686707562,Express Brows,40.7898002,-73.9749784,services,226.7,7175.0,primary,4.0,12.3,55.7,200.6,250.0,0.941260913255119,0.058739086744881,171250.0,1147.98606271777,1915.0,2,high,142.76,24,10125,1.4524432952315098
west_side,2542549651,A-One Cleaners,40.7899237,-73.9746712,services,226.7,7175.0,residential,,41.3,81.7,178.8,226.7,0.941260913255119,0.058739086744881,122287.0,1147.98606271777,1915.0,4,low,171.72,26,8652,1.4602291386982935
west_side,2759055284,Dunkin',40.7899233,-73.9748945,food_drink,226.7,7175.0,primary,4.0,25.1,71.1,196.8,245.1,0.941260913255119,0.058739086744881,171250.0,1147.98606271777,1915.0,4,low,156.81,21,10125,1.4659157260389106
west_side,2758274701,Little Creatures,40.7871448,-73.9751643,retail,227.0,3065.0,primary,3.0,64.0,240.9,129.4,83.9,0.9018163966617576,0.0981836033382425,163500.0,1200.831973898858,1890.0,2,high,144.23,26,8010,1.4909703934320488
west_side,2758274703,Down & Quilt Shop,40.7871987,-73.9751231,retail,227.0,3065.0,primary,3.0,59.1,240.8,132.9,90.8,0.9018163966617576,0.0981836033382425,163500.0,1200.831973898858,1890.0,2,high,142.15,27,8010,1.5006683092648694
west_side,5401946300,85 Spa,40.7869876,-73.9751396,services,227.0,1916.0,residential,,81.5,242.4,113.6,69.5,0.7921108742004265,0.2078891257995735,163500.0,693.554279749478,1890.0,2,high,159.07,26,8010,1.4865735842038843
west_side,2758274696,Fellini Coffee,40.787081,-73.9752113,food_drink,227.0,3065.0,residential,,70.3,236.5,125.5,75.8,0.9018163966617576,0.0981836033382425,163500.0,1200.831973898858,1890.0,2,high,147.17,27,8010,1.506557270817961
west_side,8699249535,Copy Experts,40.7903221,-73.9746286,services,239.4,36255.0,primary,4.0,61.6,120.7,193.3,236.2,0.9274467969754084,0.0725532030245915,103065.0,1048.4112536201903,1920.0,2,high,203.31,28,10451,1.4749958110221892
west_side,8699249533,PINKY,40.7901982,-73.9746983,services,239.4,36255.0,residential,,52.6,105.8,192.0,236.8,0.9274467969754084,0.0725532030245915,103065.0,1048.4112536201903,1920.0,4,low,189.48,22,10451,1.4625365386835032
west_side,8699249534,Broadway 89 Cleaners,40.7902713,-73.9746635,services,239.4,36255.0,primary,4.0,57.1,114.4,193.1,236.8,0.9274467969754084,0.0725532030245915,103065.0,1048.4112536201903,1920.0,4,low,197.24,25,10451,1.4744718810607114
west_side,2757387164,Tiki Chick,40.7868369,-73.9753999,food_drink,240.0,4800.0,residential,,97.0,221.1,115.6,44.7,0.8185724516591072,0.1814275483408928,163500.0,393.46875,1900.0,2,high,161.37,30,8010,1.5037128837107905
west_side,11690235561,Salon West,40.7868005,-73.9753058,services,240.0,4800.0,residential,,100.8,229.4,107.0,44.5,0.8185724516591072,0.1814275483408928,163500.0,393.46875,1900.0,2,high,168.72,29,8010,1.498056814756647
west_side,1303236715,,40.7864914,-73.9777881,food_drink,252.9,21947.0,primary,4.0,42.7,59.0,256.6,186.0,0.8614857547293566,0.1385142452706433,173490.0,3117.891010160842,1985.0,4,low,220.76,29,9200,1.497996097034405
west_side,2301167312,Charles Schwab,40.7865613,-73.9775754,services,252.9,21947.0,primary,4.0,46.4,60.8,273.5,168.4,0.8614857547293566,0.1385142452706433,173490.0,3117.891010160842,1985.0,2,high,204.42,27,9200,1.4898049159395197
west_side,8699239281,Wells Fargo,40.7901982,-73.9754158,services,263.4,13294.0,residential,,11.0,93.8,215.8,294.7,0.8739764251812444,0.1260235748187555,171250.0,1920.4377914848803,1986.0,4,low,151.57,17,10125,1.4504765670900577
west_side,2298857453,Gerard Anthony Salon,40.7892029,-73.9741395,services,266.1,3021.0,residential,,104.5,98.7,129.2,180.7,0.8042769119246104,0.1957230880753896,122287.0,630.5362462760676,1920.0,2,high,185.34,16,8652,1.433176173219572
west_side,2759055223,Bodrum,40.7893232,-73.9740535,food_drink,266.1,3021.0,primary,2.0,103.1,104.5,119.8,171.5,0.8042769119246104,0.1957230880753896,122287.0,630.5362462760676,1920.0,2,high,194.39,19,8652,1.4177591966076055
west_side,2298872916,Sterling Optical,40.7891589,-73.9741681,services,266.1,3021.0,residential,,105.7,97.3,132.7,184.1,0.8042769119246104,0.1957230880753896,122287.0,630.5362462760676,1920.0,2,high,182.48,16,8652,1.4723168095482393
west_side,11686756833,Westville,40.7860409,-73.9780219,food_drink,267.4,14375.0,primary,4.0,14.7,105.9,222.2,210.8,0.974614994076832,0.025385005923168,173490.0,1186.7165217391305,1924.0,2,high,266.36,33,9200,1.4998497714282586
west_side,2758640942,Oxford Cleaners,40.7861064,-73.9776118,services,267.4,14375.0,residential,,49.5,104.4,257.5,175.5,0.974614994076832,0.025385005923168,173490.0,1186.7165217391305,1924.0,4,low,250.14,34,9200,1.4586172553814225
west_side,2539225257,Chipotle,40.7861966,-73.9778709,food_drink,267.4,14375.0,residential,,35.4,89.4,238.9,195.1,0.974614994076832,0.025385005923168,173490.0,1186.7165217391305,1924.0,4,low,251.99,32,9200,1.4764382535244671
west_side,270901680,Westside Veterinary Center,40.7859629,-73.9774585,services,267.4,1815.0,residential,,60.2,123.9,260.6,167.5,0.0,1.0,211888.0,750.7438016528926,1920.0,4,low,259.37,32,7257,1.43050499737102
west_side,1821015964,Ollie's To Go,40.7904889,-73.9751569,food_drink,277.0,15106.0,primary,4.0,41.8,126.1,241.2,284.4,0.9457473420888056,0.0542526579111945,171250.0,1483.3374155964518,1920.0,4,low,190.5,22,10125,1.4706143700329943
west_side,2759204911,Murray's Sturgeon Shop,40.7905958,-73.9750909,food_drink,277.0,15106.0,primary,4.0,54.8,138.5,242.3,284.0,0.9457473420888056,0.0542526579111945,171250.0,1483.3374155964518,1920.0,2,high,203.55,21,10125,1.4888229355946472
west_side,11687369985,Celeste,40.7866864,-73.9759752,food_drink,282.8,4000.0,primary,3.0,87.1,175.4,147.6,41.9,0.8483745754488112,0.1516254245511887,163500.0,566.1,1900.0,2,high,161.79,33,8010,1.4842305043800812
west_side,2299050669,Gelateria Gentile,40.7865648,-73.9760866,food_drink,282.8,4000.0,residential,,72.4,169.5,151.6,44.3,0.8467276350074082,0.1532723649925918,163500.0,536.2875,1900.0,2,high,173.96,30,8010,1.5022346729518958
west_side,11616874335,Uptown Poké,40.7867303,-73.9759435,food_drink,282.8,4000.0,primary,3.0,92.4,177.1,147.3,43.1,0.8180494905385735,0.1819505094614265,163500.0,558.225,1900.0,2,high,157.45,32,8010,1.481489707197721
west_side,11616874334,El Gallo Taqueria,40.7866324,-73.9760139,food_drink,282.8,4000.0,primary,3.0,80.6,173.5,148.3,41.4,0.8483745754488112,0.1516254245511887,163500.0,566.1,1900.0,2,high,167.23,32,8010,1.501604501782664
west_side,11590982955,KC Signatures,40.7866661,-73.9782343,retail,290.6,9525.0,residential,,29.7,40.6,231.9,224.7,0.9151020408163264,0.0848979591836734,173490.0,950.2204724409448,1892.0,3,medium,221.5,27,9200,1.5309436156485985
west_side,2592130000,Kolorbar,40.7866974,-73.9782109,services,290.6,9525.0,primary,4.0,25.9,36.6,235.4,223.1,0.9151020408163264,0.0848979591836734,173490.0,950.2204724409448,1892.0,3,medium,217.5,26,9200,1.522361550814686
west_side,2443892129,Poppie Toys,40.7866351,-73.9782568,retail,290.6,9525.0,residential,,33.5,44.6,228.5,226.3,0.9151020408163264,0.0848979591836734,173490.0,950.2204724409448,1892.0,3,medium,225.43,26,9200,1.5309436156485985
west_side,1288600478,JCDecaux,40.7866048,-73.9781629,food_drink,290.6,9525.0,primary,4.0,31.3,44.8,233.7,218.1,0.9151020408163264,0.0848979591836734,173490.0,950.2204724409448,1892.0,3,medium,224.4,27,9200,1.4991000912267078
west_side,11949550415,Bitcoin Center NYC,40.7868109,-73.9781144,services,290.6,3950.0,primary,4.0,12.4,21.8,249.0,217.0,0.0,1.0,173490.0,719.4303797468355,1897.0,2,high,202.5,22,9200,1.4785164697428343
west_side,2758640951,Simply Gourmet Market Place,40.7863465,-73.976237,food_drink,297.6,2673.0,residential,,48.2,166.3,158.5,56.7,0.7544554455445545,0.2455445544554455,163500.0,702.1885521885522,1890.0,2,high,197.44,27,8010,1.5099126017945472
west_side,11687385083,Alachi Masala,40.7861403,-73.9763768,food_drink,297.6,2491.0,primary,3.0,30.7,167.6,168.7,75.9,0.84,0.16,163500.0,783.4805299076676,1890.0,2,high,220.43,27,8010,1.4967852378853042
west_side,5209395824,Magpie,40.7861714,-73.9763558,retail,297.6,2491.0,primary,3.0,32.7,167.2,167.0,72.7,0.84,0.16,163500.0,783.4805299076676,1890.0,2,high,216.92,28,8010,1.4920793789914777
west_side,7161597625,Darryl's,40.7862779,-73.9762714,retail,297.6,2475.0,primary,3.0,41.2,167.2,160.5,61.6,0.9146666666666666,0.0853333333333333,163500.0,1319.2727272727273,1890.0,2,high,205.02,28,8010,1.5055245362199254
west_side,11687385082,Franklyn's Barber Shop,40.7862037,-73.9763266,services,297.6,2475.0,primary,3.0,34.8,167.3,164.6,69.0,0.84,0.16,163500.0,788.5454545454545,1890.0,2,high,213.28,28,8010,1.4834327127509992
