location,osm_id,lat,lon,distance_m,label,highway_type,lanes,lot_area_sqft,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,com_ratio,res_ratio,median_income
lower__east_side,2555128948,40.7229624,-73.9859632,808.0,food_drink,residential,,981.0,32.8,158.9,165.2,136.8,0.4849233811171527,0.5150766188828473,
lower__east_side,2563985464,40.7172373,-73.9956842,809.2,finance,residential,,5017.0,43.9,39.8,212.1,98.2,0.1870967741935484,0.0,
lower__east_side,11971148917,40.7229483,-73.9853975,809.6,food_drink,residential,,3450.0,57.2,143.5,178.1,140.4,0.1175855761693232,0.8824144238306768,
lower__east_side,3819486905,40.7224776,-73.982765,810.4,food_drink,residential,,6900.0,139.6,220.6,162.9,21.3,0.0934057408844065,0.9065942591155934,
lower__east_side,3819486904,40.722528,-73.9828993,811.5,food_drink,residential,,6900.0,134.1,212.7,165.7,33.1,0.0934057408844065,0.9065942591155934,
lower__east_side,8481020471,40.7215051,-73.9804616,811.6,personal_care,residential,,2021.0,31.3,35.2,156.9,58.2,0.1963809790994529,0.803619020900547,
lower__east_side,12729359746,40.7229724,-73.9854546,811.8,food_drink,residential,,3450.0,55.1,146.9,174.8,144.9,0.1175855761693232,0.8824144238306768,
lower__east_side,8881326347,40.7171407,-73.9957438,811.9,personal_care,primary,5.0,2508.0,54.5,51.7,210.8,87.2,1.0,0.0,
lower__east_side,8881347704,40.7186934,-73.9950879,812.0,food_drink,secondary,1.0,4987.0,42.5,130.0,287.2,266.1,1.0,0.0,
lower__east_side,9275819960,40.7171145,-73.9957589,812.6,personal_care,primary,5.0,2508.0,57.3,54.9,210.5,84.3,1.0,0.0,
lower__east_side,7167147108,40.7230062,-73.9860348,812.7,food_drink,residential,,981.0,37.7,165.9,159.6,130.0,0.4849233811171527,0.5150766188828473,
lower__east_side,2567534688,40.7214777,-73.9803924,812.8,food_drink,residential,,2021.0,37.2,30.4,152.7,63.3,0.0930954228083785,0.9069045771916214,
lower__east_side,2555130747,40.7226122,-73.9831384,813.5,food_drink,tertiary,2.0,1906.0,126.4,199.7,173.2,33.3,0.525,0.475,
lower__east_side,9275819955,40.7170676,-73.9957896,814.1,retail,primary,5.0,2830.0,62.8,60.7,210.4,79.1,1.0,0.0,
lower__east_side,715606203,40.7205872,-73.9934993,814.5,hospitality,primary,4.0,19149.0,70.8,229.3,158.2,123.0,,,
lower__east_side,13527372236,40.7230273,-73.9860849,815.0,food_drink,residential,,981.0,40.6,169.9,157.0,125.5,0.4849233811171527,0.5150766188828473,
lower__east_side,2563985414,40.717464,-73.9956939,815.7,retail,residential,,5083.0,36.7,20.2,227.3,123.3,0.7204485098849218,0.2795514901150782,
lower__east_side,12729375801,40.7230168,-73.9855601,816.0,retail,residential,,3450.0,49.7,153.5,167.1,138.7,0.1175855761693232,0.8824144238306768,
lower__east_side,9275819959,40.716992,-73.9958333,816.2,retail,primary,5.0,5525.0,67.1,69.9,210.1,70.9,1.0,0.0,
lower__east_side,10756703056,40.7190903,-73.9949053,817.4,leisure_entertainment,primary,4.0,2682.0,52.9,176.7,275.3,281.1,1.0,0.0,
lower__east_side,9275819951,40.7169577,-73.995859,817.7,retail,primary,5.0,5525.0,68.3,74.2,210.5,67.3,1.0,0.0,
lower__east_side,4513631498,40.7227486,-73.9890819,818.1,food_drink,primary,2.0,4940.0,16.3,351.9,281.7,75.9,0.1319533215125149,0.8680466784874851,
lower__east_side,10756703057,40.7193487,-73.9947407,818.9,leisure_entertainment,primary,4.0,2595.0,75.4,208.2,253.5,273.4,1.0,0.0,
lower__east_side,13530139916,40.7227097,-73.9833118,819.1,food_drink,residential,,1906.0,126.5,193.7,177.8,19.6,0.525,0.475,
lower__east_side,12739649701,40.7137287,-73.9956663,819.3,food_drink,secondary,2.0,1726.0,62.6,218.1,72.8,63.6,0.5055998385632126,0.4944001614367874,
lower__east_side,8289646189,40.7194963,-73.9946356,819.6,food_drink,secondary,1.0,2595.0,66.4,226.6,241.1,257.0,1.0,0.0,
lower__east_side,9275819952,40.7174793,-73.9957408,819.9,health,residential,,5083.0,40.7,22.9,231.4,124.9,0.7204485098849218,0.2795514901150782,
lower__east_side,9275819954,40.716883,-73.9959137,820.9,personal_care,primary,5.0,2529.0,69.5,83.7,211.7,59.8,1.0,0.0,
lower__east_side,12309214382,40.7206975,-73.993476,821.3,food_drink,primary,2.0,2525.0,80.5,224.8,162.5,120.2,0.5909090909090909,0.4090909090909091,
lower__east_side,4848257931,40.7204602,-73.9937507,821.3,food_drink,primary,4.0,2348.0,66.0,220.0,171.9,146.2,1.0,0.0,
lower__east_side,12326900425,40.7212963,-73.9926787,822.3,hospitality,residential,1.0,5000.0,116.0,267.3,167.6,82.9,0.166647642963132,0.0,
lower__east_side,9286047470,40.7167265,-73.9959925,824.8,office_professional,primary,5.0,2500.0,59.9,102.3,212.6,45.3,1.0,0.0,
lower__east_side,5176797723,40.7114965,-73.9943678,825.1,retail,residential,1.0,1538.0,95.9,489.3,193.1,21.5,0.1496316758747698,0.8503683241252302,
lower__east_side,4504872489,40.722836,-73.9889877,825.2,food_drink,primary,4.0,4940.0,17.3,347.9,280.1,68.7,0.1319533215125149,0.8680466784874851,
lower__east_side,2555130746,40.7231095,-73.9854921,826.7,personal_care,secondary,3.0,3450.0,39.7,162.5,159.5,129.4,0.1175855761693232,0.8824144238306768,
lower__east_side,2547247028,40.7195332,-73.9947277,828.3,hospitality,secondary,1.0,2595.0,66.6,228.1,247.9,261.5,1.0,0.0,
lower__east_side,9286047466,40.7167408,-73.9960323,828.4,retail,primary,5.0,3151.0,63.4,102.3,216.2,48.2,1.0,0.0,
lower__east_side,12319938268,40.7228594,-73.98904,828.9,retail,primary,4.0,4940.0,13.3,353.0,285.2,64.8,0.1319533215125149,0.8680466784874851,
lower__east_side,247867461,40.7189209,-73.9951923,830.6,leisure_entertainment,secondary,1.0,15002.0,57.8,152.9,281.1,274.9,1.0,0.0,
lower__east_side,2555126634,40.7228647,-73.9890918,830.7,food_drink,primary,4.0,1848.0,12.4,357.3,289.2,63.1,1.0,0.0,
lower__east_side,4866565921,40.7123536,-73.9951135,830.8,retail,secondary,2.0,2514.0,21.0,377.0,160.7,117.6,0.1983471074380165,0.8016528925619835,
lower__east_side,2826442741,40.7116726,-73.9946073,831.1,food_drink,residential,1.0,1538.0,75.4,463.3,173.9,45.6,0.1496316758747698,0.8503683241252302,
lower__east_side,4745476137,40.7213361,-73.9928125,833.1,food_drink,residential,1.0,2793.0,105.8,255.5,176.6,93.7,0.1533899171694447,0.8466100828305553,
lower__east_side,8272824074,40.7216133,-73.9802217,833.5,health,residential,,3846.0,30.6,15.1,133.7,54.7,0.1461304652794014,0.8538695347205986,
lower__east_side,3819501658,40.7227145,-73.9827775,834.6,finance,residential,,4664.0,155.6,231.6,143.4,45.4,0.2079650618696059,0.792034938130394,
lower__east_side,12254980775,40.7217666,-73.9921781,836.9,food_drink,secondary,3.0,2483.0,119.6,272.5,206.0,116.6,0.0878220140515222,0.9121779859484778,
lower__east_side,12437458881,40.7228046,-73.9830226,836.9,food_drink,residential,,1923.0,149.1,219.6,152.0,46.1,0.0961723408347759,0.903827659165224,
lower__east_side,12729355110,40.723223,-73.9857768,837.7,retail,secondary,3.0,981.0,32.9,180.3,139.7,114.5,0.4849233811171527,0.5150766188828473,
lower__east_side,357620336,40.7215695,-73.9800525,838.6,health,residential,,6347.0,41.7,0.0,122.4,43.8,1.0,0.0,
lower__east_side,1006475556,40.7167577,-73.9961522,838.6,retail,primary,5.0,3151.0,72.3,105.5,226.5,55.2,1.0,0.0,
lower__east_side,2572245375,40.7164502,-73.9962092,839.3,finance,primary,3.0,7504.0,57.6,115.2,215.8,38.1,1.0,0.0,
lower__east_side,5223098154,40.7134411,-73.9958191,840.7,food_drink,secondary,2.0,1875.0,82.6,242.9,105.3,92.3,0.7916666666666666,0.2083333333333333,
lower__east_side,4303190597,40.7227628,-73.9898629,840.8,food_drink,residential,,3700.0,70.4,337.0,340.8,88.6,0.1666548972530188,0.8333451027469811,
lower__east_side,5712881995,40.7214945,-73.9927185,841.3,retail,residential,1.0,3230.0,97.0,261.4,189.0,102.7,0.1540728831725616,0.8459271168274384,
lower__east_side,10115105166,40.7208794,-73.993585,841.8,leisure_entertainment,primary,2.0,2525.0,102.7,207.4,181.3,130.5,0.5909090909090909,0.4090909090909091,
lower__east_side,2547246938,40.7202561,-73.9942838,842.3,leisure_entertainment,primary,3.0,2562.0,24.4,203.6,209.6,195.2,0.2455795677799607,0.7544204322200393,
lower__east_side,8272824079,40.7204948,-73.978558,842.6,food_drink,tertiary,3.0,3419.0,35.5,173.6,113.8,84.6,0.2083333333333333,0.7916666666666666,
lower__east_side,13276407496,40.7213716,-73.9929319,842.7,food_drink,residential,1.0,2565.0,97.0,245.0,184.9,103.6,0.102228583111838,0.897771416888162,
lower__east_side,5680634291,40.7137082,-73.9959474,842.7,food_drink,secondary,2.0,3475.0,86.3,211.3,78.2,61.6,1.0,0.0,
lower__east_side,3819620508,40.7229149,-73.9832351,842.8,food_drink,residential,,2212.0,149.4,212.9,159.9,38.6,0.0768935024990388,0.9231064975009612,
lower__east_side,7296799858,40.7229329,-73.9832846,843.5,retail,residential,,2212.0,149.1,211.1,162.5,37.7,0.0768935024990388,0.9231064975009612,
lower__east_side,6219345013,40.722952,-73.9833576,843.7,leisure_entertainment,residential,,2308.0,148.2,208.0,166.9,36.6,1.0,0.0,
lower__east_side,11218593437,40.7232851,-73.985734,844.8,personal_care,secondary,3.0,2910.0,25.2,186.0,134.1,107.7,1.0,0.0,
lower__east_side,5455462001,40.723193,-73.9879942,845.3,food_drink,residential,,1710.0,36.1,293.0,204.0,31.1,0.2615384615384615,0.7384615384615385,
lower__east_side,6231491555,40.7121228,-73.9951579,845.9,retail,secondary,2.0,2442.0,32.9,399.7,143.9,110.9,0.1917103670835014,0.8082896329164986,
lower__east_side,410310406,40.7101411,-73.9931587,846.3,leisure_entertainment,primary,2.0,35018.0,118.3,561.8,331.8,70.1,,,
lower__east_side,2563985418,40.71761,-73.996022,846.4,retail,residential,,17766.0,66.4,44.7,232.0,141.0,0.3416502970925196,0.6583497029074804,
lower__east_side,13530139912,40.72329,-73.9853599,847.7,leisure_entertainment,secondary,3.0,1672.0,25.1,180.9,146.3,112.7,0.2124044180118946,0.7875955819881053,
lower__east_side,5223098155,40.7134391,-73.9959114,848.2,finance,secondary,2.0,2025.0,89.9,240.6,106.7,91.7,0.8448873483535528,0.1551126516464471,
lower__east_side,6892940430,40.7218222,-73.980295,848.3,leisure_entertainment,secondary,2.0,1923.0,7.0,34.7,133.8,56.3,0.3125,0.6875,
lower__east_side,9543912817,40.7182009,-73.9958285,849.8,food_drink,residential,,2103.0,62.7,76.1,227.3,205.2,0.1600512163892445,0.8399487836107554,
lower__east_side,6110828687,40.7174266,-73.9961333,850.7,food_drink,residential,,11250.0,73.9,56.0,233.8,122.9,0.1684579360533674,0.8315083723594219,
lower__east_side,9426321077,40.7186251,-73.9956311,851.0,retail,residential,,1320.0,71.4,118.4,241.1,252.5,1.0,0.0,
lower__east_side,9426321079,40.7183501,-73.995774,851.1,retail,residential,,7520.0,62.6,90.4,229.8,221.7,0.0767263427109974,0.9232736572890026,
lower__east_side,9426321072,40.7180738,-73.9959083,851.7,food_drink,residential,,2210.0,69.2,66.4,223.5,191.3,0.0980392156862745,0.9019607843137256,
lower__east_side,8272824078,40.7205741,-73.9784977,852.1,food_drink,tertiary,3.0,826.0,43.0,171.5,114.1,75.9,0.36875,0.63125,
lower__east_side,13523128970,40.7233495,-73.9856818,852.2,retail,secondary,3.0,2910.0,16.8,191.8,128.8,100.8,1.0,0.0,
lower__east_side,13530139913,40.7233291,-73.9853312,852.2,food_drink,secondary,3.0,1672.0,23.8,185.0,143.7,109.3,0.2124044180118946,0.7875955819881053,
lower__east_side,2563985463,40.7180046,-73.9959497,852.7,retail,residential,,2210.0,73.8,62.1,222.0,183.9,0.0980392156862745,0.9019607843137256,
lower__east_side,7049605285,40.7218957,-73.9922775,853.5,leisure_entertainment,secondary,3.0,2499.0,107.4,255.9,221.5,124.7,1.0,0.0,
lower__east_side,6231491554,40.7121225,-73.9952643,853.9,personal_care,secondary,2.0,2500.0,40.1,396.7,136.0,118.2,0.1246753246753246,0.8753246753246753,
lower__east_side,6053192785,40.7229412,-73.9829274,853.9,food_drink,tertiary,2.0,1923.0,166.1,235.0,136.5,60.3,0.1321003963011889,0.8678996036988111,
lower__east_side,10270861222,40.7211098,-73.9934939,854.1,food_drink,primary,2.0,15000.0,112.7,205.2,191.6,129.0,0.3085873827929571,0.691412617207043,
lower__east_side,4706140689,40.7220357,-73.9920403,854.6,leisure_entertainment,secondary,3.0,6250.0,124.8,251.1,234.5,103.2,0.3333333333333333,0.6666666666666666,
lower__east_side,3822494060,40.7196519,-73.9950239,856.5,food_drink,secondary,1.0,13045.0,74.5,234.5,270.7,239.3,0.2718882650965357,0.0,
lower__east_side,8272824077,40.7206076,-73.9784628,856.8,health,tertiary,3.0,826.0,46.5,171.4,113.9,72.4,0.3301204819277108,0.6698795180722892,
lower__east_side,2555128954,40.7232877,-73.9882234,859.1,food_drink,residential,,1715.0,23.3,314.9,212.1,50.2,0.2309004508346533,0.7690995491653466,
lower__east_side,10649898800,40.7221026,-73.9920057,859.1,retail,secondary,3.0,5000.0,127.3,246.1,241.8,95.2,0.0234580098800282,0.9765419901199718,
lower__east_side,13523128969,40.7234121,-73.9856351,859.4,personal_care,secondary,3.0,2910.0,9.1,197.8,123.8,94.3,1.0,0.0,
lower__east_side,10290090975,40.7192385,-73.9953827,860.7,personal_care,residential,,2581.0,91.5,186.3,273.2,239.4,0.0832873182403828,0.9167126817596172,
lower__east_side,9939602151,40.7192702,-73.9953696,861.3,personal_care,residential,,2581.0,93.1,189.8,275.3,238.0,0.0832873182403828,0.9167126817596172,
lower__east_side,5283338296,40.7230295,-73.9896169,861.6,finance,residential,,3750.0,45.9,345.7,326.7,52.4,0.2343087473171753,0.7656912526828247,
lower__east_side,9543912717,40.7176997,-73.9961879,862.5,food_drink,residential,,1439.0,82.7,60.3,215.1,153.5,0.2499457111834962,0.7500542888165038,
lower__east_side,8486650115,40.7174722,-73.9962653,862.7,food_drink,residential,,11250.0,84.9,65.8,221.6,131.0,0.1684579360533674,0.8315083723594219,
lower__east_side,10115105161,40.7212764,-73.9934281,863.3,food_drink,primary,2.0,2634.0,94.5,205.7,201.0,131.4,0.56302302614481,0.4369769738551899,
lower__east_side,2547247040,40.7196837,-73.9951032,864.1,food_drink,secondary,1.0,980.0,78.2,229.3,276.9,231.8,0.35,0.65,
lower__east_side,5240158818,40.7215736,-73.9930301,865.0,food_drink,residential,1.0,2241.0,73.6,234.7,208.5,125.6,0.1878246164995772,0.8121753835004227,
lower__east_side,13530139915,40.7234391,-73.9852506,865.1,food_drink,secondary,3.0,3376.0,25.4,196.8,137.3,100.7,0.0640820249919897,0.9359179750080102,
lower__east_side,11761689742,40.7233554,-73.9881736,865.8,food_drink,primary,4.0,2275.0,15.2,315.8,204.2,54.1,0.2,0.8,
lower__east_side,8333736487,40.715936,-73.9965677,865.8,food_drink,primary,2.0,8804.0,14.0,50.9,183.5,23.1,1.0,0.0,
lower__east_side,2826472424,40.7148225,-73.996508,865.9,finance,primary,2.0,247567.0,37.0,78.8,84.9,14.5,1.0,0.0,
lower__east_side,8486650116,40.71734,-73.9963536,866.7,retail,residential,,11250.0,93.4,76.6,223.8,120.0,0.1684579360533674,0.8315083723594219,
lower__east_side,250266994,40.7161351,-73.9965703,866.9,finance,primary,3.0,8804.0,24.6,72.1,184.0,33.0,1.0,0.0,
lower__east_side,6530593033,40.7134187,-73.9961407,867.3,food_drink,secondary,2.0,3803.0,102.8,237.8,113.9,92.2,1.0,0.0,
lower__east_side,11036037905,40.7230597,-73.9897166,867.5,food_drink,primary,2.0,3750.0,53.2,336.7,332.5,55.2,0.2343087473171753,0.7656912526828247,
lower__east_side,3708656578,40.7172711,-73.9963874,867.9,personal_care,residential,,6600.0,97.6,82.1,226.2,114.4,0.0674405608616135,0.9325594391383863,
lower__east_side,2567551910,40.7157788,-73.9965978,868.0,food_drink,primary,2.0,2000.0,25.4,33.7,166.7,18.2,0.6666666666666666,0.3333333333333333,
lower__east_side,8151656743,40.7165688,-73.9965396,868.4,finance,primary,3.0,7512.0,69.4,119.9,190.5,68.9,1.0,0.0,
lower__east_side,2547246971,40.7208485,-73.9940581,869.0,retail,primary,3.0,2500.0,81.4,174.0,213.4,155.5,0.6078431372549019,0.392156862745098,
lower__east_side,2555099033,40.7184989,-73.9959318,869.4,food_drink,residential,,3740.0,81.9,110.1,215.6,238.6,0.1923076923076923,0.8076923076923077,
lower__east_side,2555099034,40.7185496,-73.995908,869.5,personal_care,residential,,2200.0,83.2,114.8,217.5,244.2,0.4,0.6,
lower__east_side,2555099029,40.7183351,-73.9960141,869.6,retail,residential,,3684.0,81.1,96.1,209.8,221.0,0.1612903225806451,0.8387096774193549,
lower__east_side,6530593034,40.7148107,-73.9965532,869.8,finance,primary,2.0,247567.0,38.0,79.2,87.3,11.7,1.0,0.0,
lower__east_side,13572901544,40.7233977,-73.9881426,869.9,retail,primary,4.0,2275.0,10.6,316.6,199.4,55.1,0.2,0.8,
lower__east_side,12875379212,40.7183014,-73.9960346,869.9,health,residential,,4660.0,81.8,93.6,208.5,217.4,0.339722405816259,0.6602775941837409,
lower__east_side,2547246907,40.7203696,-73.9945824,870.0,food_drink,primary,2.0,2562.0,43.9,178.3,236.7,191.2,0.2455795677799607,0.7544204322200393,
lower__east_side,662433328,40.7219891,-73.9924423,870.1,food_drink,secondary,3.0,6250.0,91.7,240.9,234.4,121.8,0.3333333333333333,0.6666666666666666,
lower__east_side,2555099027,40.7181572,-73.9961035,870.2,retail,residential,,4619.0,85.5,83.4,205.4,202.2,0.1923076923076923,0.8076923076923077,
lower__east_side,9187969159,40.7181176,-73.9961279,870.8,food_drink,residential,,4619.0,87.5,81.3,204.4,198.2,0.1923076923076923,0.8076923076923077,
lower__east_side,10270363608,40.7222794,-73.9919172,871.4,retail,secondary,3.0,1667.0,135.9,233.7,261.1,74.3,0.2011704462326262,0.7988295537673739,
lower__east_side,4616287189,40.7208959,-73.99404,871.4,personal_care,residential,1.0,2500.0,83.8,172.6,214.6,151.4,0.6078431372549019,0.392156862745098,
lower__east_side,2555099026,40.7180786,-73.9961534,871.5,personal_care,residential,,4619.0,89.8,79.6,203.3,194.2,0.1923076923076923,0.8076923076923077,
lower__east_side,6902874803,40.7220111,-73.9924309,871.5,food_drink,secondary,3.0,6250.0,92.3,239.0,236.6,119.2,0.3333333333333333,0.6666666666666666,
lower__east_side,4851671822,40.723084,-73.9897897,872.1,food_drink,primary,2.0,2175.0,58.3,330.0,336.8,57.8,0.4137115839243498,0.5862884160756501,
lower__east_side,7674034985,40.7136834,-73.9963042,872.5,retail,secondary,2.0,1871.0,71.8,206.1,93.7,61.6,0.4254231874800383,0.5745768125199616,
lower__east_side,8333736486,40.7156823,-73.9966551,872.7,food_drink,primary,2.0,2000.0,36.9,21.9,155.0,18.0,0.6666666666666666,0.3333333333333333,
lower__east_side,13530139920,40.7235052,-73.9852022,872.8,retail,residential,,3376.0,29.7,204.0,134.0,96.1,0.0640820249919897,0.9359179750080102,
lower__east_side,5712072342,40.7209283,-73.9940258,872.9,retail,residential,1.0,3530.0,85.8,171.9,215.4,148.7,0.3,0.7,
lower__east_side,2826472423,40.714758,-73.9965882,873.4,retail,primary,2.0,247567.0,43.7,84.3,84.4,11.4,1.0,0.0,
lower__east_side,7047818086,40.7159358,-73.9966617,873.7,food_drink,primary,2.0,14996.0,21.9,48.8,178.7,30.4,0.3029250530728509,0.029109450998307,
lower__east_side,10270502714,40.7223163,-73.9918972,873.9,food_drink,secondary,3.0,1667.0,138.1,231.4,265.1,69.9,0.2011704462326262,0.7988295537673739,
lower__east_side,4160710889,40.7234419,-73.98811,874.3,food_drink,primary,4.0,2275.0,7.1,317.4,194.3,55.2,0.2,0.8,
lower__east_side,2547246929,40.7199136,-73.9950614,874.5,office_professional,secondary,1.0,17422.0,65.6,205.8,272.0,211.4,0.2648465756621164,0.7351534243378836,
lower__east_side,9187969162,40.7179194,-73.9962606,875.0,personal_care,residential,,942.0,98.5,75.6,199.9,178.7,0.449678800856531,0.550321199143469,
lower__east_side,12461975478,40.7140168,-73.9964455,875.3,food_drink,secondary,2.0,1750.0,41.6,167.6,75.9,23.6,0.6842105263157895,0.3157894736842105,
lower__east_side,9187969161,40.7178691,-73.9962876,875.6,personal_care,residential,,940.0,97.8,74.9,199.8,173.8,0.3334769495906937,0.6665230504093064,
lower__east_side,8333736485,40.7155856,-73.9967114,877.6,food_drink,primary,2.0,2000.0,48.4,10.2,143.2,17.9,0.6666666666666666,0.3333333333333333,
lower__east_side,13446122648,40.7218795,-73.9927921,878.4,hospitality,residential,1.0,8576.0,66.8,243.3,231.1,143.0,,,
lower__east_side,5272753421,40.7234862,-73.9880775,878.6,retail,primary,4.0,4400.0,7.1,318.4,189.3,55.9,0.1666666666666666,0.8333333333333334,
lower__east_side,6231307190,40.7116348,-73.9952425,878.9,food_drink,residential,1.0,5021.0,82.6,449.0,120.2,80.8,0.164714494875549,0.835285505124451,
lower__east_side,10115105167,40.7155469,-73.9967408,880.1,food_drink,primary,2.0,2000.0,46.4,5.2,138.3,18.3,1.0,0.0,
lower__east_side,2555098997,40.7177162,-73.9964,880.3,retail,residential,,1439.0,100.3,78.1,198.3,160.3,0.2499457111834962,0.7500542888165038,
lower__east_side,11748179932,40.7230805,-73.9825225,880.3,food_drink,tertiary,2.0,1530.0,199.8,267.5,99.9,74.5,0.3333333333333333,0.6666666666666666,
lower__east_side,8151656740,40.7166189,-73.9966791,880.7,food_drink,primary,3.0,7512.0,77.6,124.2,180.3,80.8,1.0,0.0,
lower__east_side,9114865965,40.719345,-73.9955841,881.2,personal_care,residential,,2000.0,112.0,198.0,260.8,218.8,0.08,0.92,
lower__east_side,13523128973,40.7236034,-73.985494,881.4,retail,residential,,3376.0,16.3,216.8,110.6,76.0,0.0640820249919897,0.9359179750080102,
lower__east_side,2547246926,40.7200508,-73.995052,882.1,retail,residential,,17422.0,63.3,191.6,271.6,198.0,0.2648465756621164,0.7351534243378836,
lower__east_side,11854027863,40.7220934,-73.9800987,882.3,retail,residential,,11733.0,32.3,58.4,115.6,50.2,1.0,0.0,
lower__east_side,10115105169,40.715504,-73.996766,882.4,health,primary,2.0,2000.0,42.8,0.0,133.1,18.3,1.0,0.0,
lower__east_side,12319918269,40.7234538,-73.9885506,882.8,food_drink,residential,1.0,1664.0,24.4,348.0,225.2,60.1,0.3063747585318738,0.6936252414681262,
lower__east_side,3819620506,40.7231548,-73.9826986,882.8,retail,tertiary,2.0,3840.0,196.6,264.8,107.4,89.4,0.092250922509225,0.9077490774907748,
lower__east_side,10290090973,40.7194465,-73.9955452,883.5,personal_care,residential,,2130.0,117.5,209.2,268.0,214.2,0.1666666666666666,0.8333333333333334,
lower__east_side,2826472420,40.7147279,-73.9967075,883.8,retail,primary,2.0,3462.0,37.2,86.4,73.9,7.8,0.2316176470588235,0.7683823529411765,
lower__east_side,2555128944,40.7235425,-73.9880361,884.2,food_drink,primary,4.0,4400.0,11.9,319.7,182.9,57.6,0.1666666666666666,0.8333333333333334,
lower__east_side,10290090972,40.7194791,-73.9955356,884.6,personal_care,residential,,2130.0,119.6,212.8,270.1,212.7,0.1666666666666666,0.8333333333333334,
lower__east_side,13785835101,40.7236064,-73.9874692,884.7,food_drink,residential,,3416.0,59.7,290.4,140.4,49.3,0.1999591503267974,0.8000408496732027,
lower__east_side,2547246982,40.7209838,-73.9941495,884.8,leisure_entertainment,residential,1.0,3530.0,77.6,159.7,227.5,138.6,0.3,0.7,
lower__east_side,2547684124,40.721658,-73.9932674,885.3,retail,residential,1.0,2241.0,55.9,214.4,226.8,140.7,0.1878246164995772,0.8121753835004227,
lower__east_side,2547246922,40.7201548,-73.9950073,885.4,retail,residential,,17422.0,61.0,182.1,268.6,189.5,0.2648465756621164,0.7351534243378836,
lower__east_side,10289996857,40.7177327,-73.9964589,885.5,retail,residential,,1374.0,105.5,83.4,193.0,163.8,0.2501193317422434,0.7498806682577566,
lower__east_side,5463758239,40.7217163,-73.9931901,885.8,food_drink,residential,1.0,2496.0,53.0,221.0,229.0,144.2,0.1918110236220472,0.8081889763779527,
lower__east_side,13572901548,40.7235593,-73.9880237,885.9,personal_care,primary,4.0,2200.0,13.8,320.1,181.0,58.2,0.5164498852333589,0.4835501147666411,
lower__east_side,8098170625,40.7162886,-73.9967834,886.0,retail,primary,3.0,950.0,49.2,87.3,166.0,57.6,0.6666666666666666,0.3333333333333333,
lower__east_side,6231491553,40.7120181,-73.9956289,886.5,retail,secondary,2.0,2533.0,72.5,399.3,103.8,122.2,0.1846210652635465,0.8153789347364534,
lower__east_side,2826472416,40.7146868,-73.9967375,886.9,health,primary,2.0,3462.0,38.6,90.9,69.7,8.1,0.2316176470588235,0.7683823529411765,
lower__east_side,12319900971,40.7235041,-73.9885185,887.7,food_drink,residential,1.0,1250.0,20.6,349.1,220.2,63.4,0.2500813008130081,0.7499186991869918,
lower__east_side,869766821,40.7159645,-73.9968286,887.8,hospitality,primary,2.0,14996.0,35.9,51.5,164.3,44.4,0.3029250530728509,0.029109450998307,
lower__east_side,10115105172,40.7157979,-73.9968327,887.8,food_drink,primary,2.0,16000.0,40.1,33.2,160.7,37.0,1.0,0.0,
lower__east_side,9064064217,40.7234822,-73.9886664,888.0,food_drink,residential,1.0,1664.0,33.3,357.9,232.3,50.8,0.3063747585318738,0.6936252414681262,
lower__east_side,8098170628,40.7162382,-73.9968136,888.1,finance,primary,3.0,2050.0,46.9,81.7,163.3,56.5,1.0,0.0,
lower__east_side,1237708733,40.715256,-73.9968354,889.3,retail,primary,2.0,25125.0,26.0,28.2,106.2,12.1,0.4130572923167701,0.5869427076832299,
lower__east_side,8151656742,40.7166537,-73.9967759,889.3,finance,primary,3.0,7512.0,84.0,127.8,173.5,88.1,1.0,0.0,
lower__east_side,10289996860,40.7177459,-73.9965001,889.3,retail,residential,,1374.0,109.3,87.1,189.3,166.4,0.2501193317422434,0.7498806682577566,
lower__east_side,10115105160,40.7155316,-73.9968509,889.4,personal_care,primary,2.0,2000.0,48.8,7.8,132.7,26.0,1.0,0.0,
lower__east_side,6231491552,40.7120828,-73.9957126,889.5,retail,secondary,2.0,2500.0,76.0,390.6,102.3,114.1,0.0,1.0,
lower__east_side,13446122647,40.7219262,-73.9929326,889.8,personal_care,primary,2.0,8576.0,53.9,235.5,240.3,152.6,,,
lower__east_side,2563985421,40.7173174,-73.9966511,890.7,retail,residential,,4763.0,118.5,101.3,205.8,130.3,1.0,0.0,
lower__east_side,8098170630,40.7163118,-73.9968451,891.3,health,primary,3.0,950.0,54.6,90.1,161.0,63.3,0.6666666666666666,0.3333333333333333,
lower__east_side,2547243497,40.7212722,-73.9939032,891.3,personal_care,primary,3.0,2489.0,100.1,166.9,229.4,122.4,0.1652564780539397,0.8347435219460603,
lower__east_side,2547246916,40.7197945,-73.9954086,892.5,personal_care,residential,,1840.0,97.2,211.8,294.9,203.2,1.0,0.0,
lower__east_side,2486570141,40.7231858,-73.9901312,892.8,food_drink,primary,2.0,1628.0,54.1,299.1,356.9,64.9,0.2884615384615384,0.7115384615384616,
lower__east_side,2563985426,40.7172445,-73.9966977,893.0,health,residential,,4763.0,123.8,107.5,207.5,126.1,1.0,0.0,
lower__east_side,2547243512,40.7213373,-73.993879,894.9,retail,primary,3.0,5000.0,92.6,167.1,232.6,118.3,0.3482388973966309,0.6517611026033691,
