osm_id,osm_type,lat,lon,distance_m,primary_tag,primary_value,name,brand,shop,amenity,office,craft,tourism,leisure,cuisine,opening_hours,phone,website,wheelchair,outdoor_seating,takeaway,delivery,level,addr_street,addr_housenumber,addr_postcode,label,amenity_label,highway_type,lanes,lot_area_sqft,dist_bus_stop_m,dist_hospital_m,dist_school_m,dist_park_m,com_ratio,res_ratio,median_income
13576389913,node,40.7544954,-73.9857539,492.9,amenity,restaurant,AperiBar,,,restaurant,,,,,italian,,,https://www.aperibar.com/,,,,,,West 41st Street,120,10036,food_drink,food_drink,residential,1.0,3950.0,113.5,120.1,201.7,61.5,,,
2717543040,node,40.757057,-73.9797761,493.0,shop,jewelry,Eric Originals & Antiques LTD,,jewelry,,,,,,,,+1-212-819-9595,https://www.ericoriginals.com,,,,,,West 47th Street,22A,10036,retail,retail,residential,1.0,10041.0,113.0,202.4,349.6,158.1,1.0,0.0,
1428036650,node,40.7545385,-73.9840441,493.1,amenity,cafe,Wafels and Dinges,,,cafe,,,,,,,,,yes,yes,,,,,,,food_drink,food_drink,secondary,4.0,20887.0,13.2,201.0,158.1,20.2,1.0,0.0,
9049400009,node,40.7624396,-73.9886559,494.6,shop,hairdresser,Little Tony & Igor Be Good Barbers,,hairdresser,,,,,,,,,,,,,,,West 49th Street,340,10019,personal_care,personal_care,secondary,1.0,2510.0,59.3,96.6,103.2,124.5,0.154806105610561,0.8451938943894389,
265331289,way,40.7631641,-73.9867845,494.9,tourism,hotel,Washington Jefferson Hotel,Triumph Hospitality,,,,,hotel,,,,,,,,,,,West 51st Street,318,10019,hospitality,hospitality,residential,1.0,12150.0,95.7,147.3,136.5,287.9,,,
266170799,way,40.7623843,-73.981442,495.0,tourism,hotel,Sheraton New York Times Square Hotel,Sheraton,,,,,hotel,,,,,http://www.sheratonnewyork.com/,yes,,,,,,,,hospitality,hospitality,secondary,2.0,60775.0,58.5,352.6,195.3,238.7,0.0382032403856244,0.0,
4232157900,node,40.7592504,-73.9792398,495.1,craft,shoemaker,Eddie's Shoe Repair,,,,,shoemaker,,,,Mo-Fr 07:00-17:30,+1 212 581 3463,,,,,,,Rockefeller Center,30,,personal_care,personal_care,secondary,2.0,107766.0,85.8,408.5,361.1,121.3,1.0,0.0,
4871184823,node,40.7546742,-73.9869625,495.4,shop,gift,Cute Souvenirs,,gift,,,,,,,,,,,,,,,,,,retail,retail,residential,1.0,3250.0,47.5,99.0,167.7,47.0,1.0,0.0,
13720174189,node,40.7553335,-73.981566,495.9,shop,jewelry,Mati Jewelry,,jewelry,,,,,,,Monday To Friday - 9.30 am to 5.00 pm,,https://mati-jewelry.com/,,,,,,W 44th St,28,10036,retail,retail,residential,1.0,5038.0,108.1,28.2,106.8,150.8,,,
10215141157,node,40.7605607,-73.9796319,496.2,amenity,bank,Santander,Santander,,bank,,,,,,,,,yes,,,,,,,,finance,finance,residential,1.0,89775.0,27.8,524.0,319.6,120.8,1.0,0.0,
2717223348,node,40.7550162,-73.9880032,496.3,amenity,restaurant,Margaritaville,,,restaurant,,,,,,,,https://www.margaritavilletimessquare.com,,,,,,7th Avenue,560,10018,food_drink,food_drink,residential,,9876.0,43.5,168.3,72.2,113.4,0.1023284275071127,0.0,
266143348,way,40.755061,-73.9881236,497.1,tourism,hotel,Margaritaville Resort Times Square,,,,,,hotel,,,,+1 212 221 3007,https://www.margaritavilleresorts.com/margaritaville-resort-times-square,,,,,,7th Avenue,560,10018,hospitality,hospitality,residential,,9876.0,47.1,178.4,60.9,124.0,0.1023284275071127,0.0,
5796732654,node,40.7568639,-73.9903587,497.4,shop,toys,Jay's hallmark shop,,toys,,,,,,,Mo-Fr 07:00-20:00,,,,,,,,,,10018,retail,retail,unclassified,1.0,37854.0,45.1,182.2,178.2,116.6,1.0,0.0,
12646644779,node,40.7563918,-73.9802081,497.6,amenity,bank,Metropolitan Commercial Bank,,,bank,,,,,,,+1-212-938-0770,,,,,,,,,,finance,finance,secondary,1.0,4418.0,96.9,142.3,268.5,121.0,1.0,0.0,
6615272820,node,40.7566017,-73.9800287,497.8,shop,alcohol,Wine Wisdom,,alcohol,,,,,,,Mo-Th 10:00-21:00; Fr 10:00-22:00; Sa 12:00-20:30; Su 12:00-18:30,+1-212-944-9463,,yes,,,yes,,,,,retail,retail,secondary,1.0,6719.0,92.6,162.6,296.2,131.9,1.0,0.0,
2717543023,node,40.7570337,-73.979724,498.1,shop,jewelry,Ultimate Diamond,,jewelry,,,,,,,,+1-646-366-8018,https://www.ultimatediamond.com,,,,,,West 47th Street,22,10036,retail,retail,residential,1.0,10041.0,108.5,205.0,350.0,161.7,1.0,0.0,
6821294085,node,40.7613901,-73.9900377,499.6,shop,cosmetics,Kiehl's,Kiehl's,cosmetics,,,,,,,,,,,,,,,,,,retail,retail,residential,1.0,1894.0,111.6,148.7,115.7,58.7,0.250487183330835,0.749512816669165,
6561269443,node,40.7602787,-73.9907472,499.7,amenity,cafe,Bird & Branch,,,cafe,,,,,coffee_shop,Mo 07:00-18:00; Tu-Fr 07:00-19:30; Sa 08:00-19:30; Su 08:00-18:00,+1-917-265-8444,https://www.birdandbranchnyc.com,,,,,,West 45th Street,359,,food_drink,food_drink,secondary,1.0,2510.0,59.0,244.2,209.2,151.3,0.1681096074640665,0.8318903925359334,
5017258825,node,40.7548184,-73.9875946,500.1,amenity,fast_food,Wasabi,Wasabi,,fast_food,,,,,japanese,Mo-Su 10:30-22:30,+1 212-575-1410,https://wasabi.uk.com/us,,,yes,,,7th Avenue,561,,food_drink,food_drink,residential,3.0,3555.0,44.6,131.2,112.5,74.7,1.0,0.0,
281324351,way,40.7633646,-73.9858176,500.1,tourism,hotel,Romer Hell's Kitchen,Romer,,,,,hotel,,,,+1 212-581-4100,https://www.romerhotels.com/hells-kitchen,yes,,,,,8th Avenue,851,10019,hospitality,hospitality,residential,1.0,26340.0,54.5,153.0,92.3,292.6,0.3409176694397053,0.0,
2717542874,node,40.7572053,-73.9795994,500.2,amenity,marketplace,The Exchange,,,marketplace,,,,,,,,,,,,,,West 47th Street,15,10036,retail,retail,residential,1.0,9790.0,121.1,223.6,371.6,177.2,1.0,0.0,
6615272824,node,40.7559902,-73.9805626,500.7,amenity,restaurant,The Dawson,,,restaurant,,,,,,,,,,,,,,,,,food_drink,food_drink,secondary,1.0,2510.0,100.6,111.8,214.9,116.4,1.0,0.0,
266170808,way,40.7598175,-73.9792746,501.1,amenity,theatre,Radio City Music Hall,,,theatre,,,yes,,,09:30-17:00,,http://www.radiocity.com/,yes,,,,,,,,leisure_entertainment,leisure_entertainment,secondary,2.0,184764.0,66.7,461.3,357.6,159.9,1.0,0.0,
2610440241,node,40.7628715,-73.9822575,502.3,amenity,bank,Chase,Chase,,bank,,,,,,Mo-Fr 08:00-18:00,+1 212-247-0133,https://locator.chase.com/ny/new-york/810-7th-ave,yes,,,,,,,,finance,finance,secondary,2.0,26525.0,10.5,321.9,217.6,216.4,1.0,0.0,
2610440267,node,40.7628755,-73.9822669,502.3,amenity,atm,Chase,Chase,,atm,,,,,,24/7,,,,,,,,,,,finance,finance,secondary,2.0,26525.0,11.3,321.9,216.7,215.8,1.0,0.0,
4503855910,node,40.7547044,-73.9828698,502.9,office,company,Bain & Company,,,,company,,,,,,+16465628000,http://www.bain.com/offices/newyork/en_us/index.aspx,,,,,,6th Avenue,1114,10036,office_professional,office_professional,primary,4.0,67875.0,58.1,107.5,63.8,60.3,1.0,0.0,
266155276,way,40.763373,-73.9841933,503.2,amenity,theatre,August Wilson Theatre,,,theatre,,,,,,,,http://www.august-wilson-theatre.com/,,,,,,West 52nd Street,245,10019,leisure_entertainment,leisure_entertainment,residential,1.0,13125.0,73.3,257.1,124.8,190.2,1.0,0.0,
12165674101,node,40.7549473,-73.9880176,503.6,shop,gift,NYC Megamart Gifts and Luggage,,gift,,,,,,,,,,,,,,,,,,retail,retail,residential,,9876.0,35.8,162.9,74.2,108.7,0.1023284275071127,0.0,
2717543001,node,40.7570103,-73.9796645,503.7,amenity,marketplace,SYU Jewelry Plaza,,,marketplace,,,,,,,,,,,,,,West 47th Street,20,10036,retail,retail,residential,1.0,10041.0,103.8,208.3,350.9,166.0,1.0,0.0,
458501298,way,40.7543894,-73.985774,504.8,tourism,hotel,LUMA Hotel Times Square,Luma Hotels,,,,,hotel,,,,+1 212-730-0099,https://www.lumahotels.com/times-square,limited,,,,,West 41st Street,120,10036,hospitality,hospitality,residential,1.0,3950.0,105.3,111.4,212.8,70.3,,,
4144668738,node,40.7634312,-73.9855135,505.0,shop,mobile_phone,T-Mobile,T-Mobile,mobile_phone,,,,,,,Mo-Fr 09:00-19:00; Sa 10:00-19:00; Su 11:00-17:00,,,yes,,,,,,,,retail,retail,secondary,5.0,26340.0,54.7,163.7,90.7,267.1,0.3409176694397053,0.0,
5603040024,node,40.7565917,-73.9799331,505.2,shop,massage,Top Notch Beauty & Health Spa,,massage,,,,,,,Mo-Su 09:30-22:00,+1-646-836-6068,,,,,,1,,,,personal_care,personal_care,secondary,1.0,1230.0,85.1,170.0,300.3,140.0,0.2,0.8,
12988501252,node,40.7602977,-73.9908094,505.4,amenity,fast_food,El Rancho Burritos,,,fast_food,,,,,mexican,Mo-Sa 11:00-22:00; Su off,+1-212-581-4206,http://orderelranchoburritos.com/index.php,,,,,,West 45th Street,359,,food_drink,food_drink,secondary,1.0,2510.0,54.9,244.7,210.1,151.8,0.1681096074640665,0.8318903925359334,
6064442885,node,40.7565516,-73.9799617,505.5,amenity,restaurant,Addictive NYC,,,restaurant,,,,,mediterranean,Tu-Su 12:00-21:30,+1-212-390-9578,https://addictivenyc.com,,,,,,,,,food_drink,food_drink,secondary,1.0,1230.0,84.9,166.4,295.3,138.0,0.2,0.8,
6575702088,node,40.7587018,-73.9790943,506.3,shop,toys,FAO Schwarz,,toys,,,,,,,"Mo-Tu 09:00-21:00, We 09:00-13:00, Th-Fr 09:00-22:00, Sa-Su 09:00-21:00",+1-800-326-8638,https://faoschwarz.com,,,,,,Rockefeller Plaza,30,10111,retail,retail,secondary,1.0,12050.0,112.1,366.5,366.0,81.2,,,
11061450505,node,40.7593594,-73.9910873,506.9,amenity,restaurant,Etcetera Etcetera,,,restaurant,,,,,italian,Mo off; Tu-Sa 05:00-22:00; Su 05:00-21:00,+1-212-399-4141,https://etcetcnyc.com/,,,,,,West 44th Street,532,10036,food_drink,food_drink,residential,1.0,2510.0,65.1,138.2,107.0,45.2,1.0,0.0,
11872544748,node,40.754697,-73.9874413,507.3,shop,hairdresser,Marc Joseph Salon & Spa,,hairdresser,,,,,,,Mo-Fr 08:30-18:30; Sa 10:00-17:30; Su off,+1 212-391-6699,https://www.marcjosephsalon.com/,,,,,,West 40th Street,147,10018,personal_care,personal_care,residential,3.0,1975.0,51.5,113.2,130.1,56.3,1.0,0.0,
11872859723,node,40.7545974,-73.9830893,507.5,amenity,fast_food,Sweetgreen,Sweetgreen,,fast_food,,,,,salad,,,,yes,,yes,,,West 42nd Street,,,food_drink,food_drink,primary,4.0,67875.0,36.5,129.3,78.6,39.5,1.0,0.0,
8939922342,node,40.763082,-73.9826826,507.6,amenity,bank,Bank of America,Bank of America,,bank,,,,,,,,https://locators.bankofamerica.com/ny/newyork/financial-centers-new-york-15819.html,,,,,,,,,finance,finance,secondary,2.0,26525.0,22.0,318.6,178.2,187.4,1.0,0.0,
5317406322,node,40.7559483,-73.9804969,508.0,amenity,restaurant,Sophie’s,,,restaurant,,,,,caribbean,,,,yes,,,,,,,,food_drink,food_drink,secondary,1.0,2510.0,93.5,118.2,214.9,123.6,1.0,0.0,
5891324852,node,40.7579166,-73.9909951,508.4,amenity,fast_food,Burger King,Burger King,,fast_food,,,,,burger,07:00-04:00,+1-212-582-0238,https://www.bk.com/store-locator/store/restaurant_7487,,no,yes,yes,0,West 42nd Street,327,10036,food_drink,food_drink,primary,2.0,2500.0,51.2,61.6,54.3,120.7,0.4347621290626472,0.5652378709373528,
13346761049,node,40.7551548,-73.98857,508.8,amenity,fast_food,MomenTea Kitchen,,,fast_food,,,,,asian;bubble_tea,"Mo-Sa 07:00-22:30, Su 10:30-22:30",+1-646-666-0308,https://www.momenteausa.com,,,,,,,,,food_drink,food_drink,residential,,2469.0,68.4,210.9,22.2,129.9,1.0,0.0,
12742152178,node,40.75681,-73.9904783,509.1,shop,wine,Upstairs Wine,,wine,,,,,,,,+1-917-409-1120,,,,,,,8th Avenue,625,,retail,retail,unclassified,1.0,37854.0,41.5,181.5,181.5,116.6,1.0,0.0,
11872565844,node,40.7546757,-73.9874489,509.7,amenity,bar,The Independent,,,bar,,,,,,,,,,,,,,West 40th Street,147,,food_drink,food_drink,residential,3.0,1975.0,50.4,111.4,130.7,54.6,1.0,0.0,
6068987529,node,40.7546586,-73.9874094,510.2,amenity,fast_food,99¢ Fresh Pizza,,,fast_food,,,,,,Mo-Sa 10:00-04:30; Su 10:00-04:00,+1 212-366-5550,https://www.99centsfreshpizzanyc.com/,,,yes,yes,,West 40th Street,143,10018,food_drink,food_drink,residential,3.0,1975.0,53.4,108.2,134.5,51.3,1.0,0.0,
13346761055,node,40.7552067,-73.9886987,510.4,amenity,bar,Printers Alley,,,bar,,,,,pub,"Mo-Th 10:30-03:00, Fr-Su 10:30-04:00",+1-212-419-2770,https://www.printersalleynyc.com,,,,,,,,,food_drink,food_drink,residential,,4937.0,78.9,222.6,10.0,118.0,1.0,0.0,
2717355367,node,40.7634867,-73.9847984,510.6,amenity,bar,Russian Vodka Room,,,bar,,,,,,,,,,,,,,West 52nd Street,265,10019,food_drink,food_drink,residential,1.0,22915.0,26.1,206.8,121.4,215.4,0.1053645637562723,0.8946354362437277,
7403521595,node,40.7613592,-73.9902213,510.7,shop,frame,JMC Custom Framing,,frame,,,,,,,,,,,,,,,,,,retail,retail,residential,1.0,1875.0,97.8,155.4,131.0,74.4,0.25,0.75,
8806749198,node,40.75716,-73.9794856,510.9,shop,jewelry,Elegant NYC,,jewelry,,,,,,,,,,,,,,,West 47th Street,13,10036,retail,retail,residential,1.0,9790.0,113.2,229.4,373.3,184.8,1.0,0.0,
4311338891,node,40.7565246,-73.9798908,512.1,amenity,restaurant,Emporium Brasil Restaurant,,,restaurant,,,,,brazilian,Mo-Su 10:00-22:00,+1-212-764-4646,https://emporiumbrasil.com/,yes,,,,,West 46th Street,15,10036,food_drink,food_drink,secondary,1.0,3406.0,78.2,171.5,296.8,144.3,,,
6615272810,node,40.7609971,-73.9905173,512.4,amenity,restaurant,Yum yum too,,,restaurant,,,,,thai,,,,,,,,,,,,food_drink,food_drink,secondary,1.0,1393.0,53.3,201.1,160.0,110.7,0.2753623188405797,0.7246376811594203,
2717223251,node,40.7552792,-73.9888751,513.0,amenity,fast_food,Domino's,Domino's,,fast_food,,,,,pizza,"Mo-Th 10:00-01:00, Fr-Sa 10:00-02:00, Su 10:00-01:00",+1-212-944-0400,https://pizza.dominos.com/new-york/new-york/227-w-40th-st,,,yes,yes,,West 40th Street,227,10018,food_drink,food_drink,residential,,4937.0,74.4,238.8,6.9,101.8,1.0,0.0,
7055777987,node,40.762939,-73.9821435,513.5,amenity,restaurant,Lindys,,,restaurant,,,,,,,,,,,,,,,,,food_drink,food_drink,secondary,2.0,26525.0,17.6,311.1,217.5,211.7,1.0,0.0,
4922311228,node,40.7612491,-73.9903504,513.6,shop,bakery,Amy's Bread,,bakery,,,,,,,,+1-212-977-2670,https://www.amysbread.com/,,,,,,9th Avenue,672,,food_drink,food_drink,primary,4.0,2150.0,81.4,170.1,142.0,87.5,0.1930835734870317,0.8069164265129684,
13576389914,node,40.7552264,-73.9814017,513.7,amenity,social_centre,General Society of Mechanics & Tradesmen of the City of New York,,,social_centre,,,,,,,,https://generalsociety.org/,,,,,,,,,leisure_entertainment,leisure_entertainment,residential,1.0,10042.0,122.1,43.7,104.4,163.5,1.0,0.0,
10216105386,node,40.7586434,-73.9790075,513.9,amenity,atm,,,,atm,,,,,,,,,,,,,1,,,,finance,finance,secondary,1.0,12050.0,102.4,366.2,361.6,72.7,,,
10693951251,node,40.7578543,-73.9791545,514.1,shop,books,McNally Jackson,,books,,,,,,,Mo-Su 10:00-20:00,+1 212 925 2134,https://www.mcnallyjackson.com,,,,,,Rockefeller Plaza,1,10020,retail,retail,residential,1.0,7431.0,96.1,296.0,413.2,112.8,0.0532007792033317,0.9467992207966682,
11872851264,node,40.7545541,-73.9830108,514.3,amenity,cafe,Joe & The Juice,Joe & The Juice,,cafe,,,,,coffee_shop,,,,yes,,yes,,,West 42nd Street,,,food_drink,food_drink,primary,4.0,67875.0,41.8,127.5,71.4,40.0,1.0,0.0,
7194269382,node,40.7610859,-73.9904822,514.4,shop,hairdresser,3 Aces Barber Shop,,hairdresser,,,,,,,,+1 212 664 9807,,,,,,,9th Avenue,664,,personal_care,personal_care,primary,4.0,1942.0,61.3,190.8,155.1,103.9,0.208955223880597,0.7910447761194029,
4709047192,node,40.7559182,-73.9804278,514.6,amenity,restaurant,Antalia,,,restaurant,,,,,turkish;mediterranean,,,,,,yes,,,,,,food_drink,food_drink,secondary,1.0,4167.0,86.8,124.6,216.3,130.2,1.0,0.0,
2716126852,node,40.7608145,-73.990664,514.7,amenity,fast_food,iPizzaNY,iPizzaNY,,fast_food,,,,,pizza,10:00-04:00,+1 917-920-4304,https://www.ipizzany.com/,yes,,yes,yes,0,9th Avenue,658,10036,food_drink,food_drink,secondary,1.0,1260.0,34.2,224.4,177.4,131.6,0.2837837837837837,0.7162162162162162,
2709892524,node,40.7601492,-73.9909867,514.9,shop,bakery,Schmackary's,,bakery,,,,,,,Mo-Su 08:00-23:00,+1-646-801-9866,https://schmackarys.com/,,,,,,West 45th Street,362,10036,food_drink,food_drink,secondary,1.0,2510.0,67.4,224.8,194.2,132.3,0.1681096074640665,0.8318903925359334,
12177578856,node,40.7607594,-73.9906983,514.9,amenity,bar,9th Avenue Saloon,,,bar,,,,,,,,,,no,,,0,9th Avenue,656,,food_drink,food_drink,secondary,1.0,1260.0,30.6,231.2,182.2,137.3,0.2452830188679245,0.7547169811320755,
8659721020,node,40.755335,-73.9890048,515.1,shop,variety_store,Jacks,,variety_store,,,,,,,"Mo-Fr 09:00-18:00; Sa, Su 11:00-18:00",+1 917-409-2911,,,,,,,West 40th Street,223,10018,retail,retail,residential,,22713.0,73.2,251.0,19.5,89.7,1.0,0.0,
6422254286,node,40.7607166,-73.9794734,515.2,amenity,restaurant,,,,restaurant,,,,,italian,,,,,,,,,6th Avenue,1290,10019,food_drink,food_drink,secondary,4.0,89775.0,17.1,540.9,302.4,101.1,1.0,0.0,
12177578862,node,40.7607118,-73.9907302,515.2,amenity,restaurant,Nan Xiang Express Dumplings,,,restaurant,,,,,chinese,11:00-02:00,,https://nanxiangexpress.com/,yes,no,yes,yes,0,9th Avenue,654,,food_drink,food_drink,primary,4.0,1260.0,28.3,237.1,186.6,142.5,0.2452830188679245,0.7547169811320755,
2717542956,node,40.7557612,-73.9805909,515.8,amenity,restaurant,Butterflied Chicken,,,restaurant,,,,,,,,,,,,,,West 45th Street,18,10036,food_drink,food_drink,secondary,1.0,2111.0,93.8,116.7,194.1,133.2,0.1035477357946351,0.8964522642053648,
4652798789,node,40.7606163,-73.9908082,517.3,amenity,restaurant,Lubian Chinese Grilled Fish,,,restaurant,,,,,chinese;seafood,Tu-Su 12:00-22:00,+1 646-398-8398,https://www.lubianchinesegrilledfish.getsauce.com/,,,yes,yes,0,9th Avenue,650,,food_drink,food_drink,primary,4.0,4042.0,26.2,249.3,196.7,154.1,0.1995395241749808,0.8004604758250192,
13422112415,node,40.7617607,-73.9899579,518.3,shop,hardware,Manhattan Hardware & Housewares,,hardware,,,,,,,,+1-212-757-4571,,,,,,,9th Avenue,688,,retail,retail,primary,4.0,1348.0,129.8,107.0,114.5,62.1,0.2813008130081301,0.71869918699187,
11027006805,node,40.7618183,-73.9898998,518.4,amenity,restaurant,DD Soup Dumpling & Hibachi,,,restaurant,,,,,asian;chinese;dumplings,11:00-23:30,+1 646-478-8661,https://ddhibachi.com/,,,yes,yes,,9th Avenue,690,10036,food_drink,food_drink,primary,4.0,1348.0,121.8,99.9,111.6,62.2,0.2813008130081301,0.71869918699187,
4699675791,node,40.7562997,-73.9902122,518.7,amenity,fast_food,Schnippers Quality Kitchen,,,fast_food,,,,,american,Mo-Su 10:30-23:00,+1-212-921-2400,https://www.schnippers.com/,,,,,,,,10018,food_drink,food_drink,secondary,4.0,79000.0,19.6,241.6,166.6,58.1,1.0,0.0,
3447527993,node,40.7590891,-73.9789454,518.8,shop,clothes,J.Crew,J.Crew,clothes,,,,,,,,,,,,,,,,,,retail,retail,secondary,2.0,12050.0,116.4,408.0,340.9,90.9,,,
11225778137,node,40.7605534,-73.9908603,518.8,amenity,restaurant,Tasty Hand Pulled Noodles II,,,restaurant,,,,,chinese,We-Mo 11:30-22:30,+1 917-388-2351,http://ordertastyhandpullednoodles2.com/,,,yes,yes,0,9th Avenue,648,10036,food_drink,food_drink,primary,4.0,2500.0,27.9,257.4,203.6,161.8,0.165016501650165,0.834983498349835,
9784340519,node,40.7624715,-73.9811369,518.8,amenity,cafe,Partners Coffee,,,cafe,,,,,,,,,,,,,,West 52nd Street,152,,food_drink,food_drink,secondary,2.0,60775.0,32.5,339.1,169.1,257.4,0.0382032403856244,0.0,
10891282153,node,40.7576124,-73.9791762,519.1,amenity,restaurant,New York Kimchi,,,restaurant,,,,,korean,Mo-Sa 17:00-23:00,+1-212-335-0212,https://www.nykimchi48.com/,,,,,,West 48th Street,16,10036,food_drink,food_drink,residential,1.0,7431.0,89.2,278.3,429.2,133.3,0.0532007792033317,0.9467992207966682,
12177578858,node,40.7605195,-73.9908845,519.4,amenity,cafe,Matto Espresso,Matto Espresso,,cafe,,,,,coffee_shop,"Mo-Fr 07:00-17:00; Sa, Su 08:00-17:00",+1 347-882-8000,,yes,,only,,0,9th Avenue,646,,food_drink,food_drink,primary,4.0,2500.0,29.9,261.7,206.5,165.8,0.1375137513751375,0.8624862486248625,
3573482105,node,40.7594293,-73.9912351,520.1,amenity,restaurant,The Brazen Tavern,,,restaurant,,,,,,,,,,,,,,,,,food_drink,food_drink,residential,1.0,2510.0,62.1,142.1,116.6,50.1,0.1817673378076062,0.8182326621923938,
2717542599,node,40.7580432,-73.9790248,520.5,shop,bakery,Bouchon Bakery,,bakery,,,,,,,,,,,,,,,Rockefeller Plaza,1,10020,food_drink,food_drink,residential,1.0,6376.0,82.1,318.0,392.8,91.0,1.0,0.0,
2176936529,node,40.7562938,-73.9799651,520.6,amenity,fast_food,KD 46,,,fast_food,,,,,,,,,yes,,,,,West 46th Street,10,10036,food_drink,food_drink,secondary,1.0,6427.0,73.9,161.1,273.4,143.8,1.0,0.0,
5852302806,node,40.7543579,-73.9866072,520.8,amenity,pharmacy,CVS Pharmacy,CVS Pharmacy,,pharmacy,,,,,,"00:00-24:00 open ""Store"" || Mo-Fr 08:00-21:00; Sa, Su 09:00-18:00 open ""Pharmacy""",+1 212-221-3844,https://www.cvs.com/store-locator/cvs-pharmacy-address/1440+Broadway+On+The+Corner+Of+40th+St-New+York-NY-10018/storeid=10826,limited,,,,0;1,Broadway,1440,10018,health,health,residential,,30200.0,67.1,66.0,209.8,42.4,1.0,0.0,
12177578860,node,40.7604588,-73.9909339,521.0,amenity,cafe,Juice Generation,,,cafe,,,,,juice,Mo-Sa 07:00-21:00; Su 08:00-21:00,,https://www.juicegeneration.com/locations?location_id=9,yes,,yes,yes,0,9th Avenue,644,,food_drink,food_drink,primary,4.0,2500.0,34.4,259.3,201.4,167.0,0.1599564744287268,0.8400435255712732,
266155243,way,40.7634029,-73.9833744,521.4,amenity,theatre,Broadway Theatre,,,theatre,,,,,,,,,,,,,,Broadway,1681,10019,leisure_entertainment,leisure_entertainment,secondary,2.0,14310.0,57.4,318.0,121.5,156.8,1.0,0.0,
7093921956,node,40.7588628,-73.9789097,521.4,amenity,cafe,Starbucks,Starbucks,,cafe,,,,,coffee_shop,,,,,,yes,,,,,,food_drink,food_drink,secondary,2.0,12050.0,112.4,390.2,345.3,73.4,,,
12177578859,node,40.7604342,-73.9909525,521.6,shop,tobacco,Smoke N Vape,,tobacco,,,,,,,"Mo-Fr 08:30-23:50; Sa, Su 10:00-23:50",+1 212-390-1654,,yes,,,,0,9th Avenue,644,,retail,retail,primary,4.0,2500.0,36.6,256.3,199.5,164.0,0.1599564744287268,0.8400435255712732,
12177578861,node,40.7603992,-73.9909724,521.9,amenity,fast_food,Loveley's Old Fashioned Hamburgers,,,fast_food,,,,,burger,Su-We 12:00-01:00; Th-Sa 12:00-02:00,+1 646-918-6019,https://lovelysoldfashioned.com/,yes,,yes,yes,0,9th Avenue,642,,food_drink,food_drink,secondary,1.0,2510.0,40.0,252.2,197.3,159.9,0.1681096074640665,0.8318903925359334,
10879790518,node,40.7586327,-73.9912925,522.4,shop,beauty,Ivy Nails & Spa,,beauty,,,,,,,Mo-Sa 10:00-20:00; Su 10:00-19:00,+1-212-246-6245,,,,,,,West 43rd Street,350,10036,personal_care,personal_care,unclassified,,12054.0,18.3,57.2,38.6,38.6,0.2230285291854623,0.7769714708145377,
12177578855,node,40.7603659,-73.9909937,522.5,shop,convenience,Midtown Deli Corp. Deli Grocery,,convenience,,,,,,,06:00-24:00,+1 212-265-2202,,yes,,,,0,9th Avenue,642,,retail,retail,secondary,1.0,2510.0,43.4,248.1,195.2,156.0,0.1681096074640665,0.8318903925359334,
4317887892,node,40.7636131,-73.9849057,524.3,amenity,restaurant,Cosmic Diner,,,restaurant,,,,,american;breakfast;diner,24/7,+12123335888,,yes,,,,,,,10019,food_drink,food_drink,residential,1.0,22915.0,9.4,191.7,105.6,213.6,0.1053645637562723,0.8946354362437277,
1873813860,node,40.7601614,-73.9911074,525.1,amenity,restaurant,5 Napkin Burger,,,restaurant,,,,,burger,Su-Tu 10:00-22:30; We-Sa 10:00-23:30,+1-212-757-2277,https://www.5napkinburger.com/location/hell-s-kitchen-5napkinburger/,,,,,,9th Avenue,630,10036,food_drink,food_drink,secondary,1.0,18276.0,62.9,223.9,184.8,132.2,1.0,0.0,
2709915241,node,40.7620625,-73.9897658,527.3,amenity,restaurant,Qi,,,restaurant,,,,,thai,,,http://www.chaanteng.com/,,,,,,9th Avenue,698,10036,food_drink,food_drink,residential,1.0,2910.0,92.6,71.9,113.0,76.9,0.2028985507246377,0.7971014492753623,
6093646105,node,40.7541607,-73.9848539,527.4,amenity,fast_food,Pret A Manger,Pret A Manger,,fast_food,,,,,sandwich,,,,,,yes,,,,,,food_drink,food_drink,residential,1.0,12343.0,34.3,155.3,152.3,43.2,1.0,0.0,
10693951253,node,40.7577967,-73.979009,527.5,amenity,fast_food,Beatnic,,,fast_food,,,,,burger,,,,,,,,,,,,food_drink,food_drink,residential,1.0,7431.0,82.9,301.7,406.5,108.7,0.0532007792033317,0.9467992207966682,
9784361517,node,40.7575756,-73.9790831,527.7,amenity,cafe,Maman,,,cafe,,,,,,Mo-Fr 07:30-18:00; Sa-Su 08:00-18:00,,,,street,,,,West 48th Street,12,10036,food_drink,food_drink,residential,1.0,7531.0,80.7,282.4,425.9,131.2,1.0,0.0,
266170597,way,40.7559294,-73.980205,528.3,tourism,hotel,Citadines Connect,,,,,,hotel,,,,+1-212-302-9088,https://www.citadines.com/en/united-states/new-york/citadines-connect-fifth-avenue-new-york.html,yes,,,,,West 45th Street,15,10036,hospitality,hospitality,secondary,1.0,3377.0,71.3,142.7,230.3,144.1,,,
